;IDENTIDADE;STATUS;SEXO;NATUREZA;IDADE;novaUF;novaESCOLARIDADE;novoESTCIV;novaREGIAO;lRENDA
12342;LC_13343;admpl;F;outros;43;SP;secundario;0.solt;DE;2,7611758131557314
12343;LC_13344;inad;M;outros;59;SP;secundario;0.solt;BC;3,780677274433368
12344;LC_13345;inad;M;empregado;40;SP;primario;0.solt;BC;2,4456042032735974
12345;LC_13346;inad;M;empregado;46;NOSP;secundario;0.solt;BC;3,5811528919662887
12346;LC_13347;inad;M;autonomo;61;SP;primario;casado;A;3,2062860444124324
12348;LC_13349;admpl;M;empregado;53;SP;z.posgrad;0.solt;BC;3,525044807036845
12349;LC_13350;admpl;F;empregado;51;SP;z.posgrad;casado;BC;3,0788191830988487
12350;LC_13351;admpl;F;empregado;32;SP;secundario;0.solt;BC;3,7605732539443943
12351;LC_13352;admpl;F;empregado;32;SP;primario;divorciado;F;2,4424797690644486
12352;LC_13353;admpl;F;empregado;48;SP;superior;casado;F;3,2062860444124324
12353;LC_13354;inad;F;autonomo;49;SP;superior;0.solt;A;3,1482940974347455
12354;LC_13355;admpl;F;autonomo;69;SP;superior;0.solt;F;2,780317312140151
12355;LC_13356;admpl;F;empregado;51;SP;z.posgrad;0.solt;BC;3,030194785356751
12356;LC_13357;inad;M;empregado;32;SP;superior;viuvo;DE;3,346744054604849
12357;LC_13358;admpl;F;empregado;49;SP;superior;casado;BC;3,285107029566812
12358;LC_13359;admpl;F;empregado;35;SP;z.posgrad;0.solt;F;3,0141003215196207
12359;LC_13360;admpl;F;empregado;30;SP;superior;0.solt;BC;2,780317312140151
12360;LC_13361;admpl;F;empregado;64;SP;superior;0.solt;F;3,064083435963596
12361;LC_13362;inad;M;outros;41;SP;primario;0.solt;BC;3,271609301378832
12362;LC_13363;admpl;F;outros;43;SP;superior;casado;DE;3,2062860444124324
12363;LC_13364;admpl;F;outros;44;SP;secundario;0.solt;DE;3,2198463860243605
12364;LC_13365;admpl;M;outros;60;SP;superior;casado;F;3,72916478969277
12365;LC_13366;admpl;F;empregado;41;SP;superior;0.solt;BC;3,525044807036845
12366;LC_13367;admpl;F;empregado;39;SP;secundario;0.solt;F;3,3823773034681137
12367;LC_13368;admpl;F;outros;54;SP;secundario;0.solt;DE;3,3031960574204886
12368;LC_13369;admpl;M;empregado;39;SP;z.posgrad;0.solt;DE;2,093421685162235
12369;LC_13370;admpl;F;empregado;33;SP;secundario;casado;DE;2,962369335670021
12370;LC_13371;inad;M;empregado;59;NOSP;primario;0.solt;BC;2,8020892578817325
12371;LC_13372;admpl;F;empregado;42;SP;secundario;0.solt;BC;3,2938043599193367
12372;LC_13373;admpl;F;outros;40;SP;z.posgrad;casado;F;3,2062860444124324
12373;LC_13374;admpl;F;empregado;31;SP;superior;casado;BC;3,218535505216528
12374;LC_13375;inad;M;empregado;57;SP;secundario;0.solt;BC;4,303196057420489
12375;LC_13376;admpl;M;empregado;35;SP;superior;casado;DE;2,7234556720351857
12376;LC_13377;admpl;M;outros;32;SP;z.posgrad;0.solt;DE;3,428134794028789
12377;LC_13378;admpl;F;empregado;50;SP;superior;0.solt;DE;3,428134794028789
12378;LC_13379;admpl;F;empregado;61;SP;superior;casado;DE;2,77232170672292
12379;LC_13380;inad;M;empregado;51;SP;primario;0.solt;F;3,1595671932336202
12380;LC_13381;inad;M;autonomo;60;SP;primario;0.solt;A;3,2732328340430454
12381;LC_13382;admpl;M;empregado;67;NOSP;secundario;0.solt;BC;3,3803921600570273
12382;LC_13383;inad;M;autonomo;36;SP;primario;0.solt;F;3,095518042323151
12383;LC_13384;admpl;M;empregado;64;SP;secundario;0.solt;BC;3,2100508498751372
12384;LC_13385;admpl;F;empregado;49;SP;secundario;0.solt;BC;3,6711728427150834
12385;LC_13386;inad;F;empregado;67;SP;secundario;0.solt;F;4,468657430019694
12386;LC_13387;admpl;F;empregado;47;SP;secundario;0.solt;BC;3,3062105081677613
12387;LC_13388;admpl;F;empregado;64;SP;superior;0.solt;F;2,842609239610562
12388;LC_13389;admpl;F;empregado;30;SP;secundario;0.solt;DE;3,2062860444124324
12389;LC_13390;admpl;F;outros;66;SP;superior;casado;DE;3,6711728427150834
12390;LC_13391;admpl;M;empregado;56;SP;superior;casado;BC;3,3031960574204886
12391;LC_13392;admpl;F;outros;39;SP;secundario;casado;F;3,8260748027008264
12392;LC_13393;inad;M;empregado;66;SP;primario;0.solt;F;3,1271047983648077
12393;LC_13394;admpl;M;empregado;45;SP;superior;0.solt;F;3,1271047983648077
12394;LC_13395;admpl;M;empregado;37;SP;secundario;casado;BC;3,5569052690554477
12395;LC_13396;inad;F;autonomo;68;SP;primario;divorciado;DE;3,2392994791268928
12396;LC_13397;admpl;F;empregado;31;SP;superior;0.solt;DE;3,071513805095089
12397;LC_13398;inad;M;empregado;70;SP;secundario;0.solt;DE;3,734399742520567
12398;LC_13399;admpl;F;empregado;53;SP;secundario;0.solt;DE;3,0588054866759067
12399;LC_13400;admpl;M;empregado;57;SP;superior;0.solt;DE;2,3820170425748683
12400;LC_13401;admpl;M;empregado;39;SP;primario;casado;DE;3,17868923977559
12401;LC_13402;inad;F;autonomo;41;SP;primario;0.solt;F;3,706888394981618
12402;LC_13403;admpl;F;outros;31;SP;superior;0.solt;F;3,435525851498655
12403;LC_13404;admpl;F;outros;64;SP;secundario;0.solt;BC;3,428134794028789
12404;LC_13405;inad;M;outros;40;NOSP;superior;0.solt;BC;4,0813473078041325
12405;LC_13406;inad;F;autonomo;40;SP;superior;divorciado;A;3,3031960574204886
12406;LC_13407;inad;M;outros;64;SP;secundario;0.solt;BC;2,4313637641589874
12407;LC_13408;inad;M;autonomo;35;SP;superior;0.solt;A;2,926342446625655
12408;LC_13409;inad;M;empregado;54;SP;z.posgrad;0.solt;BC;2,278753600952829
12409;LC_13410;inad;M;autonomo;56;SP;z.posgrad;0.solt;A;3,052693941924968
12410;LC_13411;inad;M;autonomo;64;SP;superior;0.solt;BC;3,8260748027008264
12411;LC_13412;inad;M;outros;43;SP;primario;0.solt;BC;3,359076226059263
12412;LC_13413;inad;M;empregado;53;SP;primario;casado;DE;2,645422269349092
12413;LC_13414;admpl;F;outros;44;SP;secundario;0.solt;F;3,428134794028789
12414;LC_13415;admpl;F;empregado;40;SP;secundario;casado;F;3,2062860444124324
12415;LC_13416;admpl;M;empregado;32;SP;primario;casado;DE;3,241048150671644
12416;LC_13417;admpl;F;empregado;69;SP;superior;0.solt;DE;2,944975908412048
12417;LC_13418;inad;M;autonomo;30;NOSP;secundario;0.solt;DE;3,60422605308447
12419;LC_13420;admpl;F;empregado;59;SP;superior;0.solt;DE;3,1271047983648077
12420;LC_13421;admpl;M;empregado;60;SP;secundario;0.solt;BC;3,1711411510283822
12421;LC_13422;admpl;M;empregado;58;SP;z.posgrad;casado;DE;2,934498451243568
12422;LC_13423;inad;F;autonomo;63;SP;primario;0.solt;F;2,5550944485783194
12423;LC_13424;admpl;M;empregado;42;SP;superior;casado;BC;3,439963935920905
12424;LC_13425;admpl;M;empregado;34;SP;superior;0.solt;BC;3,2030328870147105
12425;LC_13426;admpl;M;empregado;65;SP;superior;0.solt;BC;2,8750612633917
12426;LC_13427;admpl;M;empregado;32;SP;primario;casado;BC;3,60422605308447
12427;LC_13428;admpl;F;empregado;54;SP;secundario;casado;BC;3,1136091510730277
12428;LC_13429;admpl;M;empregado;54;SP;secundario;0.solt;BC;3,9722028383790646
12429;LC_13430;admpl;M;empregado;43;SP;superior;0.solt;F;3,3031960574204886
12430;LC_13431;admpl;M;empregado;48;SP;superior;casado;BC;3,241048150671644
12431;LC_13432;admpl;F;empregado;42;SP;secundario;0.solt;F;3,3087777736647213
12432;LC_13433;admpl;M;outros;43;SP;superior;casado;BC;3,2062860444124324
12433;LC_13434;inad;F;autonomo;63;SP;primario;0.solt;A;3,227629649571009
12434;LC_13435;admpl;F;empregado;32;SP;z.posgrad;0.solt;BC;3,3370597263205246
12435;LC_13436;inad;F;autonomo;60;SP;superior;divorciado;A;2,8260748027008264
12436;LC_13437;admpl;M;empregado;60;SP;superior;0.solt;BC;3,3823773034681137
12437;LC_13438;admpl;F;empregado;42;SP;superior;0.solt;BC;3,3031960574204886
12438;LC_13439;admpl;F;empregado;50;SP;superior;viuvo;DE;2,909556029241175
12439;LC_13440;admpl;F;empregado;37;SP;secundario;0.solt;BC;4,127104798364807
12440;LC_13441;admpl;F;outros;61;SP;superior;casado;F;3,72916478969277
12441;LC_13442;inad;M;empregado;45;SP;superior;0.solt;F;3,428134794028789
12442;LC_13443;admpl;F;autonomo;52;SP;z.posgrad;0.solt;DE;2,8312296938670634
12443;LC_13444;inad;F;autonomo;34;SP;superior;0.solt;DE;2,9585638832219674
12444;LC_13445;admpl;F;outros;34;SP;secundario;0.solt;BC;3,336859820916809
12445;LC_13446;inad;F;empregado;64;SP;secundario;casado;BC;3,4952667443878105
12446;LC_13447;admpl;F;empregado;55;SP;superior;0.solt;BC;2,905256048748451
12447;LC_13448;admpl;F;autonomo;38;SP;superior;0.solt;F;2,9400181550076634
12448;LC_13449;admpl;F;empregado;52;SP;primario;casado;BC;3,1271047983648077
12449;LC_13450;admpl;F;empregado;40;SP;secundario;casado;DE;2,890421018800914
12450;LC_13451;inad;F;empregado;46;SP;superior;0.solt;F;2,9885589568786157
12451;LC_13452;admpl;F;empregado;34;SP;secundario;0.solt;DE;2,8260748027008264
12452;LC_13453;admpl;F;empregado;57;SP;superior;0.solt;F;2,905256048748451
12453;LC_13454;admpl;F;empregado;66;SP;primario;viuvo;DE;2,845098040014257
12454;LC_13455;admpl;M;empregado;60;SP;superior;0.solt;DE;2,8674674878590514
12455;LC_13456;admpl;M;empregado;35;SP;superior;casado;BC;3,3823773034681137
12456;LC_13457;admpl;F;empregado;31;SP;superior;casado;DE;2,890421018800914
12457;LC_13458;admpl;F;empregado;48;SP;secundario;casado;DE;3,1271047983648077
12458;LC_13459;admpl;M;empregado;40;SP;superior;0.solt;DE;3,428134794028789
12459;LC_13460;admpl;F;empregado;59;SP;secundario;viuvo;BC;3,0969100130080562
12460;LC_13461;admpl;F;outros;49;SP;superior;casado;DE;2,9943171526696366
12461;LC_13462;admpl;M;empregado;53;SP;primario;0.solt;A;3,2931414834509307
12462;LC_13463;admpl;F;empregado;33;SP;superior;casado;BC;2,741939077729199
12463;LC_13464;inad;F;empregado;30;SP;secundario;0.solt;A;3,2005769267548483
12464;LC_13465;admpl;M;outros;41;SP;primario;0.solt;DE;3,0813473078041325
12465;LC_13466;admpl;M;empregado;63;SP;superior;0.solt;DE;2,826722520168992
12466;LC_13467;admpl;F;empregado;62;SP;superior;casado;F;2,902546779313991
12467;LC_13468;admpl;F;autonomo;35;SP;superior;0.solt;F;3,2062860444124324
12468;LC_13469;admpl;F;empregado;54;SP;superior;viuvo;DE;2,8976270912904414
12469;LC_13470;admpl;F;empregado;31;SP;primario;casado;DE;2,8260748027008264
12470;LC_13471;admpl;M;empregado;38;SP;superior;0.solt;F;2,9722028383790646
12471;LC_13472;admpl;F;outros;56;SP;superior;casado;DE;3,2062860444124324
12472;LC_13473;admpl;F;empregado;62;SP;superior;casado;BC;2,6201360549737576
12473;LC_13474;admpl;M;outros;47;SP;superior;0.solt;DE;3,0884904701823963
12474;LC_13475;admpl;F;empregado;66;SP;superior;casado;DE;2,72916478969277
12475;LC_13476;admpl;M;empregado;69;SP;z.posgrad;casado;BC;3,322839272686321
12476;LC_13477;admpl;F;empregado;38;SP;secundario;viuvo;BC;3,1815577738627865
12477;LC_13478;admpl;F;outros;32;SP;superior;casado;BC;3,0565237240791006
12478;LC_13479;admpl;F;outros;51;SP;primario;0.solt;F;2,72916478969277
12479;LC_13480;admpl;M;outros;59;SP;superior;0.solt;BC;2,780317312140151
12480;LC_13481;admpl;F;outros;33;SP;superior;0.solt;BC;4,019199401055288
12481;LC_13482;admpl;M;outros;41;SP;superior;0.solt;F;3,525044807036845
12482;LC_13483;inad;M;empregado;69;SP;primario;0.solt;DE;2,7752462597402365
12483;LC_13484;admpl;M;empregado;43;SP;z.posgrad;casado;BC;3,6711728427150834
12484;LC_13485;admpl;M;outros;69;SP;superior;casado;BC;3,6322547766847135
12485;LC_13486;admpl;F;outros;39;SP;primario;casado;F;2,9595183769729982
12486;LC_13487;inad;M;empregado;54;NOSP;secundario;0.solt;BC;3,024485667699167
12487;LC_13488;admpl;M;empregado;50;SP;superior;0.solt;BC;3,1838390370564214
12488;LC_13489;admpl;F;empregado;47;SP;secundario;0.solt;BC;3,338854746252323
12489;LC_13490;inad;M;empregado;66;SP;primario;0.solt;F;2,7558748556724915
12490;LC_13491;inad;F;empregado;53;NOSP;secundario;casado;DE;3,601081727784023
12491;LC_13492;inad;M;empregado;36;NOSP;secundario;0.solt;DE;3,7909181952145783
12492;LC_13493;inad;M;outros;46;NOSP;secundario;0.solt;DE;3,3312247810207323
12493;LC_13494;inad;M;autonomo;60;NOSP;primario;0.solt;F;3,4191293077419758
12494;LC_13495;inad;M;autonomo;59;SP;primario;0.solt;A;3,2038484637462346
12495;LC_13496;inad;M;empregado;36;SP;primario;0.solt;DE;3,074450718954591
12496;LC_13497;inad;M;empregado;33;SP;secundario;0.solt;BC;3,314709692955174
12497;LC_13498;admpl;M;empregado;51;SP;primario;0.solt;F;3,1684974835230326
12498;LC_13499;inad;M;autonomo;65;SP;superior;0.solt;DE;3,0224283711854865
12499;LC_13500;admpl;F;empregado;52;SP;secundario;0.solt;BC;3,29269900304393
12500;LC_13501;inad;M;empregado;43;SP;superior;0.solt;DE;3,4099331233312946
12501;LC_13502;admpl;M;empregado;69;SP;primario;casado;F;3,1202447955463652
12502;LC_13503;admpl;F;outros;55;SP;secundario;0.solt;DE;3,525044807036845
12503;LC_13504;admpl;M;empregado;62;SP;superior;casado;BC;3,422753941301348
12504;LC_13505;admpl;F;empregado;33;SP;secundario;0.solt;DE;2,645422269349092
12505;LC_13506;admpl;M;outros;59;SP;secundario;0.solt;F;3,8260748027008264
12506;LC_13507;inad;M;outros;49;SP;superior;casado;A;3,6184664921990803
12507;LC_13508;admpl;F;empregado;49;SP;secundario;0.solt;BC;3,8260748027008264
12508;LC_13509;admpl;F;outros;51;SP;secundario;0.solt;DE;3,2062860444124324
12509;LC_13510;inad;F;empregado;42;SP;superior;0.solt;BC;2,5877109650189114
12510;LC_13511;admpl;F;empregado;38;SP;secundario;0.solt;DE;3,0813473078041325
12511;LC_13512;inad;M;autonomo;31;SP;secundario;0.solt;BC;3,8260748027008264
12512;LC_13513;inad;M;empregado;56;SP;secundario;0.solt;BC;4,255055303557442
12513;LC_13514;inad;M;outros;66;SP;superior;0.solt;A;3,5420781463356255
12514;LC_13515;inad;M;autonomo;40;SP;superior;0.solt;F;3,5620548296563785
12515;LC_13516;admpl;F;outros;36;SP;superior;0.solt;DE;3,3031960574204886
12516;LC_13517;admpl;M;empregado;56;SP;z.posgrad;0.solt;BC;4,354818870847722
12517;LC_13518;admpl;M;empregado;30;SP;secundario;0.solt;BC;3,323252100171687
12518;LC_13519;admpl;F;empregado;50;SP;primario;divorciado;F;2,6344772701607315
12519;LC_13520;admpl;F;empregado;37;SP;primario;casado;F;2,6830470382388496
12520;LC_13521;inad;F;empregado;48;NOSP;secundario;0.solt;BC;2,954724790979063
12521;LC_13522;admpl;M;empregado;39;SP;secundario;0.solt;BC;4,4400270096966175
12522;LC_13523;admpl;M;empregado;45;SP;secundario;0.solt;BC;3,498861688992884
12523;LC_13524;admpl;M;empregado;36;NOSP;primario;0.solt;BC;3,589726256254237
12524;LC_13525;inad;M;outros;67;SP;z.posgrad;viuvo;F;3,2062860444124324
12525;LC_13526;admpl;M;empregado;50;SP;superior;0.solt;F;3,400537989391946
12526;LC_13527;admpl;F;outros;60;SP;superior;0.solt;BC;2,506505032404872
12527;LC_13528;admpl;M;outros;34;SP;secundario;0.solt;DE;3,525044807036845
12528;LC_13529;admpl;M;empregado;30;SP;superior;0.solt;DE;3,0813473078041325
12529;LC_13530;inad;M;empregado;40;NOSP;primario;0.solt;DE;2,7589118923979736
12530;LC_13531;admpl;F;empregado;44;SP;superior;casado;F;3,103803720955957
12531;LC_13532;admpl;F;empregado;70;SP;secundario;0.solt;BC;3,2065560440990297
12532;LC_13533;admpl;M;empregado;41;SP;primario;0.solt;BC;3,1271047983648077
12533;LC_13534;inad;F;outros;42;SP;primario;0.solt;BC;3,60422605308447
12534;LC_13535;inad;F;empregado;50;SP;secundario;0.solt;A;2,8260748027008264
12535;LC_13536;admpl;M;empregado;63;SP;superior;0.solt;F;3,2727695865517594
12536;LC_13537;inad;F;autonomo;45;NOSP;superior;casado;DE;2,8674674878590514
12537;LC_13538;inad;F;empregado;41;SP;primario;0.solt;F;3,1451964061141817
12538;LC_13539;inad;M;empregado;45;SP;superior;0.solt;DE;3,7707047682157793
12539;LC_13540;admpl;M;outros;51;SP;z.posgrad;casado;BC;3,34966598409663
12540;LC_13541;admpl;F;empregado;49;SP;superior;0.solt;DE;3,6567687792660166
12541;LC_13542;inad;M;outros;53;NOSP;secundario;0.solt;BC;3,509740015570382
12542;LC_13543;admpl;M;outros;32;SP;superior;0.solt;DE;3,3666097103924297
12543;LC_13544;inad;F;empregado;45;NOSP;secundario;0.solt;BC;2,683947130751512
12544;LC_13545;inad;F;empregado;60;SP;secundario;casado;BC;3,621280167550415
12545;LC_13546;admpl;F;empregado;33;SP;secundario;0.solt;F;3,690373306916059
12546;LC_13547;admpl;F;empregado;51;SP;superior;0.solt;DE;3,2750808984568587
12547;LC_13548;admpl;F;empregado;60;SP;superior;0.solt;F;3,4800069429571505
12548;LC_13549;inad;M;empregado;46;SP;secundario;0.solt;BC;3,325310371711061
12549;LC_13550;admpl;M;empregado;41;SP;secundario;casado;BC;3,946255707199397
12550;LC_13551;admpl;M;empregado;58;SP;primario;0.solt;DE;2,8260748027008264
12551;LC_13552;admpl;F;empregado;59;SP;secundario;casado;BC;3,60422605308447
12552;LC_13553;inad;M;outros;48;SP;secundario;0.solt;DE;3,60422605308447
12553;LC_13554;admpl;F;empregado;51;SP;primario;casado;F;3,5659658174466666
12554;LC_13555;admpl;F;outros;49;SP;superior;0.solt;F;3,525044807036845
12555;LC_13556;inad;M;empregado;43;NOSP;superior;divorciado;DE;3,1702617153949575
12556;LC_13557;admpl;M;empregado;43;NOSP;secundario;0.solt;F;4,036987997806906
12557;LC_13558;inad;M;empregado;35;NOSP;superior;0.solt;F;3,2650537885040145
12558;LC_13559;inad;M;empregado;47;NOSP;primario;0.solt;F;3,085290578230065
12559;LC_13560;admpl;F;empregado;33;SP;superior;0.solt;BC;3,1271047983648077
12560;LC_13561;inad;M;empregado;56;NOSP;secundario;casado;BC;3,8130469651601078
12561;LC_13562;admpl;F;empregado;54;SP;primario;0.solt;F;2,110589710299249
12562;LC_13563;inad;M;empregado;65;SP;primario;0.solt;F;3,1280760126687155
12563;LC_13564;admpl;F;empregado;63;SP;secundario;0.solt;BC;3,88394519503428
12564;LC_13565;inad;M;empregado;55;NOSP;superior;0.solt;DE;3,068556895072363
12565;LC_13566;inad;M;autonomo;65;SP;secundario;0.solt;DE;3,3031960574204886
12566;LC_13567;admpl;M;outros;51;SP;superior;0.solt;F;3,1202447955463652
12567;LC_13568;admpl;M;empregado;61;NOSP;superior;casado;BC;2,6384892569546374
12568;LC_13569;admpl;M;outros;57;SP;primario;0.solt;DE;3,3823773034681137
12569;LC_13570;admpl;F;empregado;43;SP;superior;casado;DE;2,6541765418779604
12570;LC_13571;inad;M;autonomo;39;NOSP;superior;0.solt;A;2,9400181550076634
12571;LC_13572;admpl;M;empregado;51;SP;superior;0.solt;DE;3,2823955047425257
12572;LC_13573;admpl;M;empregado;42;SP;superior;viuvo;DE;3,3029799367482493
12573;LC_13574;admpl;F;autonomo;49;SP;superior;0.solt;DE;3,428134794028789
12574;LC_13575;inad;M;empregado;45;NOSP;secundario;0.solt;DE;3,4369573306694496
12575;LC_13576;admpl;M;empregado;67;NOSP;secundario;casado;DE;3,3003780648707024
12576;LC_13577;admpl;F;empregado;33;SP;secundario;0.solt;BC;3,0689276116820716
12577;LC_13578;admpl;F;empregado;68;SP;superior;0.solt;DE;3,0813473078041325
12578;LC_13579;admpl;F;autonomo;60;SP;primario;0.solt;F;2,8260748027008264
12579;LC_13580;admpl;F;outros;58;SP;secundario;casado;BC;3,1535099893008374
12580;LC_13581;admpl;F;outros;60;SP;superior;0.solt;BC;2,8887409606828927
12581;LC_13582;admpl;F;empregado;59;SP;superior;casado;DE;3,03261876085072
12582;LC_13583;inad;M;empregado;47;NOSP;secundario;casado;F;3,905256048748451
12583;LC_13584;admpl;M;empregado;60;SP;primario;0.solt;DE;2,9079485216122722
12584;LC_13585;admpl;F;empregado;32;SP;primario;viuvo;F;2,8260748027008264
12585;LC_13586;admpl;F;empregado;33;SP;superior;0.solt;DE;3,1271047983648077
12586;LC_13587;admpl;F;outros;42;SP;z.posgrad;casado;DE;3,2430380486862944
12587;LC_13588;admpl;M;empregado;59;SP;primario;0.solt;F;2,7058637122839193
12588;LC_13589;admpl;F;empregado;59;SP;z.posgrad;casado;DE;2,979092900638326
12589;LC_13590;inad;M;empregado;54;SP;primario;0.solt;DE;2,7299742856995555
12590;LC_13591;admpl;F;empregado;38;SP;secundario;casado;DE;3,9152942830226865
12591;LC_13592;admpl;F;empregado;38;SP;z.posgrad;casado;DE;3,2062860444124324
12592;LC_13593;admpl;F;empregado;64;SP;primario;0.solt;BC;2,9508514588885464
12593;LC_13594;inad;M;empregado;40;SP;primario;0.solt;F;3,1489109931093564
12594;LC_13595;admpl;M;empregado;53;SP;superior;0.solt;BC;3,128722284338427
12595;LC_13596;admpl;M;empregado;63;SP;superior;0.solt;DE;3,137986732723532
12596;LC_13597;admpl;F;empregado;41;SP;superior;casado;DE;3,353531559077762
12597;LC_13598;admpl;F;empregado;38;SP;superior;casado;DE;3,6012993101943374
12598;LC_13599;admpl;F;empregado;48;SP;secundario;casado;F;2,8739015978644615
12599;LC_13600;admpl;F;outros;55;SP;superior;0.solt;DE;2,877371345869774
12600;LC_13601;admpl;F;empregado;41;SP;secundario;0.solt;DE;2,305351369446624
12601;LC_13602;inad;F;outros;38;SP;primario;0.solt;DE;3,1914510144648953
12602;LC_13603;admpl;F;empregado;38;SP;primario;casado;DE;2,749736315569061
12603;LC_13604;admpl;M;empregado;37;SP;secundario;casado;BC;3,5374412834079476
12604;LC_13605;admpl;M;outros;68;SP;primario;0.solt;DE;2,902546779313991
12605;LC_13606;admpl;M;empregado;43;SP;secundario;0.solt;BC;3,1271047983648077
12606;LC_13607;admpl;M;empregado;54;SP;superior;0.solt;DE;3,076276255404218
12607;LC_13608;admpl;F;empregado;62;SP;secundario;casado;DE;3,061452479087193
12608;LC_13609;admpl;F;outros;55;SP;primario;0.solt;DE;2,6148972160331345
12609;LC_13610;admpl;M;outros;61;SP;superior;0.solt;DE;3,002166061756508
12610;LC_13611;admpl;F;outros;42;SP;superior;0.solt;DE;2,824776462475546
12611;LC_13612;inad;M;outros;69;SP;superior;0.solt;DE;3,288696260590256
