no_contrato;status_contrato;data_inicio;idade;num_dependentes;renda_mensal_reais;fracao_mes;prazo_emprestimo;fracao_a_vista;socio1_empregado0;educ_2ograu_maximo;educ_pos_maximo;sexo_m1_f0;cheques_pre_datados;geladeira;maquina_lavaroupa;regiao;filial;atraso;tipo_atraso;tipo_registro
D12203005;encerrado;18/01/2004;26;2;7200;0,03;2;0,12;0;0;0;1;1;1;0;DF;Brasilia;0;0;teste
D12203006;encerrado;16/09/2002;40;3;7200;0,03;1;0,53;0;1;0;1;0;1;0;DF;Brasilia;1;1;teste
D12203007;encerrado;03/03/2003;37;2;9000;0,03;1;0,41;0;1;0;1;0;0;0;DF;Brasilia;1;1;teste
D12203008;encerrado;14/09/2004;45;2;4950;0,03;3;0,15;0;0;1;1;1;0;0;DF;Brasilia;1;1;teste
D12203009;encerrado;30/03/2003;24;4;6107,4;0,03;1,5;0,21;0;0;0;1;0;1;0;DF;Brasilia;1;1;teste
D12203011;encerrado;12/02/2002;54;5;2700;0,03;1;0,45;0;1;0;1;0;1;0;DF;Brasilia;0;0;teste
D12203012;encerrado;24/10/2002;41;3;4500;0,03;1;0,42;0;1;0;1;1;1;0;DF;Brasilia;0;0;teste
D12203013;encerrado;26/10/2002;38;2;10314,9;0,03;1;0,42;0;1;0;1;1;0;0;DF;Brasilia;0;0;teste
D12203015;encerrado;01/09/2004;43;2;4500;0,03;1;0,36;0;1;0;1;1;1;0;DF;Brasilia;1;1;teste
D12203016;encerrado;16/05/2003;30;1;4500;0,03;1,5;0,56;0;1;0;1;1;0;0;DF;Brasilia;1;1;teste
D12203018;exec_garantia;20/03/2002;31;1;27000;0,03;1;0,46;0;0;0;1;1;1;1;DF;Brasilia;1;1;teste
D12203019;encerrado;11/05/2002;28;1;5850;0,03;1;0,44;0;0;1;0;1;0;1;DF;Brasilia;0;0;teste
D12203020;encerrado;23/12/2003;42;5;5832,9;0,03;2;0,62;0;0;0;1;0;0;0;DF;Brasilia;1;1;teste
D12203021;encerrado;13/06/2002;44;4;11700;0,03;1;0,59;0;1;0;1;1;1;0;DF;Brasilia;1;1;teste
D12203026;encerrado;21/10/2002;25;2;5400;0,03;1;0,41;0;0;1;1;0;0;0;DF;Brasilia;1;1;teste
D12203027;encerrado;28/08/2002;53;2;4047,3;1,03;1;0,33;0;1;0;1;1;1;0;DF;Brasilia;1;1;teste
D12203030;encerrado;14/10/2002;41;5;6300;0,03;1;0,41;0;1;0;1;0;0;0;DF;Brasilia;1;1;teste
D12203031;encerrado;14/10/2002;33;3;9007,2;0,03;1;0,35;0;0;0;1;0;0;1;DF;Brasilia;1;1;teste
D12203032;encerrado;13/11/2002;51;5;8416,8;0,03;1;0,41;0;1;0;1;0;0;0;DF;Brasilia;1;1;teste
D12203033;encerrado;15/11/2002;31;3;2700;0,03;1;0,57;0;0;0;1;1;1;1;DF;Brasilia;0;0;teste
D12203034;encerrado;13/11/2002;53;3;4185;0,03;1;0,57;0;0;0;0;1;1;1;DF;Brasilia;0;0;teste
D12203035;encerrado;17/10/2002;52;3;7200;0,03;1;0,57;0;0;0;1;1;1;1;DF;Brasilia;0;0;teste
D12203036;encerrado;09/07/2002;46;3;8865;0,03;1;0,57;0;0;0;1;1;0;0;DF;Brasilia;0;0;teste
D12203037;encerrado;27/11/2002;27;3;9000;0,03;1;0,32;0;0;0;1;1;1;1;DF;Brasilia;1;1;teste
D12203041;encerrado;28/07/2002;41;4;4500;0,03;1;0,45;0;1;0;1;0;0;0;DF;Brasilia;1;1;teste
D12203042;encerrado;23/11/2002;33;3;4500;0,03;1;0,6;0;0;0;1;0;1;0;DF;Brasilia;1;1;teste
D12203043;encerrado;13/11/2002;41;7;4500;0,03;1;0,42;0;1;0;1;0;0;0;DF;Brasilia;0;0;teste
D12203044;encerrado;15/11/2002;41;5;4500;0,03;1;0,42;0;1;0;1;0;0;0;DF;Brasilia;0;0;teste
D12203045;encerrado;13/11/2002;41;10;4500;0,03;1;0,42;0;1;0;1;0;1;1;DF;Brasilia;1;1;teste
D12203046;encerrado;15/11/2002;41;4;4500;0,03;1;0,42;0;1;0;1;0;1;1;DF;Brasilia;1;1;teste
D12203047;encerrado;13/11/2002;23;4;3600;0,03;1;0,42;0;1;0;1;0;0;0;DF;Brasilia;0;0;teste
D12203048;encerrado;13/07/2002;33;10;4500;0,03;1;0,38;0;0;0;1;0;1;0;DF;Brasilia;1;1;teste
D12203049;encerrado;28/02/2003;41;8;2700;0,03;1;0,53;0;0;0;1;0;0;0;DF;Brasilia;1;1;teste
D12203050;encerrado;15/11/2002;50;4;4500;0,03;1;0,45;0;1;0;1;1;0;0;DF;Brasilia;1;1;teste
D12203051;encerrado;27/05/2003;39;3;5982,3;0,03;1;0,53;0;1;0;1;0;0;0;DF;Brasilia;1;1;teste
D12203052;encerrado;19/10/2002;41;2;9000;0,03;1;0,42;0;1;0;1;0;0;0;DF;Brasilia;1;1;teste
D12203053;encerrado;13/11/2002;54;3;10800;0,03;1;0,43;0;0;0;1;1;0;1;DF;Brasilia;0;0;teste
D12203054;encerrado;15/11/2002;48;3;8550;0,03;1;0,57;0;0;0;1;1;1;0;DF;Brasilia;0;0;teste
D12203055;encerrado;30/10/2002;42;3;2835;0,03;1;0,42;0;1;0;1;1;0;0;DF;Brasilia;0;0;teste
D12203056;encerrado;31/10/2003;42;2;6965,1;0,03;2;0,18;0;0;0;1;1;0;0;DF;Brasilia;0;0;teste
D12203057;encerrado;23/09/2003;32;1;9000;0,03;2;0,34;0;0;0;1;1;0;0;DF;Brasilia;0;0;teste
D12203060;encerrado;11/08/2002;38;2;4500;0,03;1;0,37;0;0;0;1;1;0;0;DF;Brasilia;0;0;teste
D12203061;encerrado;16/09/2003;27;1;3878,1;0,03;2;0,25;0;0;0;1;0;0;0;DF;Brasilia;1;1;teste
D12203062;ativo;;21;4;3600;0,03;2;0,19;0;0;0;1;1;0;1;DF;Brasilia;1;1;teste
D12203063;encerrado;13/11/2002;28;1;9000;0,03;1;0,3;0;1;0;1;1;0;1;DF;Brasilia;0;0;teste
D12203064;encerrado;15/11/2002;36;3;4500;0,03;1;0,34;0;1;0;1;1;1;1;DF;Brasilia;0;0;teste
D12203065;exec_garantia;30/12/2001;28;1;5337,9;0,03;2;0,42;0;1;0;1;0;0;0;DF;Brasilia;1;1;teste
D12203066;encerrado;15/11/2002;26;3;6750;0,03;1;0,36;0;0;1;1;1;1;1;DF;Brasilia;0;0;teste
D12203067;encerrado;24/10/2002;35;2;4050;0,17;1;0,57;0;1;0;1;1;1;0;DF;Brasilia;1;1;teste
D12203068;encerrado;25/03/2003;21;1;13230;0,03;1,5;0,2;0;0;0;0;1;0;0;DF;Brasilia;0;0;teste
D12203069;exec_garantia;06/10/2002;22;1;5400;0,03;2;0,26;0;0;1;1;1;0;0;DF;Brasilia;1;1;teste
D12203070;encerrado;26/10/2002;28;2;3420;0,03;1;0,57;0;0;0;0;1;1;1;DF;Brasilia;0;0;teste
D12203071;exec_garantia;28/01/2003;37;3;9000;0,03;2;0,2;0;1;0;1;0;0;0;DF;Brasilia;0;0;teste
D12203072;encerrado;01/01/2004;39;1;4320;0,03;2;0,26;0;1;0;1;0;1;0;DF;Brasilia;1;1;teste
D12203073;encerrado;23/09/2003;47;5;18900;0,03;2;0,26;0;0;1;1;1;1;1;DF;Brasilia;0;0;teste
D12203074;encerrado;22/10/2002;44;2;7499,997;0,03;1;0,33;0;0;0;1;1;1;1;DF;Brasilia;0;0;teste
D12203080;exec_retomada;;39;2;5222,7;0,03;2;0,31;0;1;0;1;0;0;0;DF;Brasilia;1;1;teste
D12203081;encerrado;02/02/2003;41;1;4950;0,03;1;0,54;0;1;0;1;0;1;1;DF;Brasilia;1;1;teste
D12203082;encerrado;16/10/2003;30;1;3150;0,03;2;0,53;0;0;1;0;1;1;1;DF;Brasilia;0;0;teste
D12203083;encerrado;18/10/2003;37;3;5590,8;0,03;2;0,26;0;0;1;1;0;1;1;DF;Brasilia;1;1;teste
D12203084;encerrado;23/03/2003;31;2;9000;0,03;1,5;0,23;0;0;0;1;0;0;0;DF;Brasilia;1;1;teste
D12203085;encerrado;28/04/2003;34;2;6750;0,03;1,5;0,4;0;0;0;1;1;1;1;DF;Brasilia;0;0;teste
D12203086;encerrado;14/10/2002;37;3;6347,7;0,03;1;0,6;0;1;0;1;0;1;0;DF;Brasilia;1;1;teste
D12203087;encerrado;31/01/2003;21;3;4500;0,03;1;0,56;0;0;0;1;0;1;0;DF;Brasilia;1;1;teste
D12203088;encerrado;22/05/2003;39;2;4770,9;0,03;2;0,5;0;1;0;0;0;0;0;DF;Brasilia;1;1;teste
D12203089;encerrado;13/06/2002;27;2;3609;0,03;1;0,51;0;1;0;1;0;0;0;DF;Brasilia;1;1;teste
D12203090;encerrado;14/10/2002;28;0;4500;0,03;1;0,45;0;1;0;1;0;0;0;DF;Brasilia;1;1;teste
D12203091;encerrado;15/08/2002;46;4;27000;0,03;1;0,5;0;1;0;1;0;0;0;DF;Brasilia;1;1;teste
D12203092;encerrado;12/12/2003;64;5;4500;0,03;2;0,33;0;1;0;1;0;0;0;DF;Brasilia;1;1;teste
D12203093;encerrado;12/08/2002;47;4;6827,4;0,03;1;0,56;0;1;0;1;0;1;1;DF;Brasilia;1;1;teste
D12203094;encerrado;26/08/2003;37;1;3600;0,03;1;0,3;0;1;0;1;0;0;0;DF;Brasilia;1;1;teste
D12203095;encerrado;29/09/2002;49;4;7650;0,03;1;0,51;0;1;0;1;0;1;1;DF;Brasilia;1;1;teste
D12203096;encerrado;31/07/2003;50;4;8100;0,03;1;0,51;0;1;0;1;0;0;0;DF;Brasilia;1;1;teste
D12203097;encerrado;13/06/2002;43;6;10800;0,03;1;0,42;0;0;1;1;0;0;0;DF;Brasilia;1;1;teste
D12203098;encerrado;10/08/2002;30;1;6300;0,03;1;0,42;0;1;0;0;0;1;0;DF;Brasilia;1;1;teste
D12203099;encerrado;04/10/2003;26;4;9900;0,03;1;0,5;0;1;0;1;0;0;0;DF;Brasilia;1;1;teste
D12203100;encerrado;23/12/2002;30;3;5625;0,03;1;0,45;0;1;0;1;0;0;0;DF;Brasilia;1;1;teste
D12203101;encerrado;31/01/2003;29;1;5242,5;0,03;1,5;0,37;0;0;0;1;0;0;0;DF;Brasilia;1;1;teste
D12203102;encerrado;11/06/2002;25;5;2700;0,03;1;0,42;0;1;0;1;0;0;0;DF;Brasilia;1;1;teste
D12203103;ativo;;23;1;4950;0,03;1;0,2;0;1;0;1;0;0;0;DF;Brasilia;1;1;teste
D12203104;encerrado;05/02/2003;35;1;4050;0,03;1;0,54;0;1;0;1;0;0;0;DF;Brasilia;1;1;teste
D12203105;encerrado;02/02/1999;34;1;4500;0,03;1;0,51;0;1;0;1;0;0;0;DF;Brasilia;1;1;teste
D12203106;encerrado;27/09/2002;38;0;4500;0,03;1;0,45;0;1;0;1;0;0;0;DF;Brasilia;1;1;teste
D12203112;encerrado;18/09/2003;49;3;4050;0,03;2;0,43;0;1;0;1;1;1;1;DF;Brasilia;1;1;teste
D12203113;encerrado;28/09/2003;30;3;6750;0,03;2;0,3;0;1;0;1;0;0;0;DF;Brasilia;1;1;teste
D12203114;encerrado;31/10/2003;41;4;9000;0,03;2;0,2;0;0;0;1;1;1;1;DF;Brasilia;0;0;teste
D12203115;encerrado;02/05/2004;38;3;11700;0,03;2;0,34;0;0;0;1;1;1;1;DF;Brasilia;1;1;teste
D12203116;encerrado;20/12/2002;31;2;7200;0,03;1;0,31;0;0;0;0;1;1;1;DF;Brasilia;1;1;teste
D12203117;encerrado;13/11/2002;27;3;4500;0,03;1;0,49;0;1;0;1;1;0;0;DF;Brasilia;1;1;teste
D12203118;encerrado;24/04/2003;48;2;7650;0,03;1,5;0,14;0;0;0;1;1;1;1;DF;Brasilia;1;1;teste
D12203119;encerrado;12/11/2002;33;3;9000;0,03;1;0,6;0;0;0;1;1;1;1;DF;Brasilia;0;0;teste
D12203120;encerrado;29/11/2003;32;2;4531,5;0,03;2;0,3;0;1;0;1;0;0;0;DF;Brasilia;1;1;teste
D12203121;exec_retomada;;23;2;2700;0,03;2;0,34;0;1;0;1;0;0;0;DF;Brasilia;1;1;teste
D12203122;encerrado;10/11/2003;28;3;5850;0,03;2;0,32;0;1;0;1;1;0;0;DF;Brasilia;1;1;teste
D12203123;encerrado;11/07/2002;22;6;5850;0,03;1;0,53;0;0;1;1;1;1;1;DF;Brasilia;0;0;teste
D12203125;exec_garantia;20/02/2003;29;2;6772,5;0,03;2;0,52;0;1;0;1;0;0;0;DF;Brasilia;1;1;teste
D12203126;encerrado;14/10/2002;31;4;4500;0,03;1;0,51;0;1;0;1;0;0;0;DF;Brasilia;1;1;teste
D12203127;encerrado;27/09/2002;27;7;4320;0,03;1;0,5;0;0;0;1;0;0;0;DF;Brasilia;1;1;teste
D12203128;encerrado;15/09/2003;41;3;13357,8;0,03;2;0,31;0;1;0;0;0;1;0;DF;Brasilia;1;1;teste
D12203129;encerrado;13/06/2002;46;3;3150;0,03;1;0,42;0;1;0;0;0;0;0;DF;Brasilia;1;1;teste
D12203130;encerrado;27/09/2002;36;2;7898,4;0,03;1;0,42;0;0;0;1;0;0;0;DF;Brasilia;1;1;teste
D12203131;encerrado;16/10/2002;43;3;4500;0,03;1;0,45;0;1;0;1;0;1;0;DF;Brasilia;1;1;teste
D12203133;exec_garantia;24/04/2002;36;2;15901,2;0,03;1;0,49;0;0;1;1;0;1;1;DF;Brasilia;0;0;teste
D12203134;encerrado;13/07/2002;50;3;10800;0,03;1;0,53;0;0;0;1;1;1;0;DF;Brasilia;1;1;teste
D12203135;encerrado;17/07/2003;27;4;5400;0,03;2;0,37;0;0;0;1;0;0;0;DF;Brasilia;1;1;teste
D12203136;encerrado;09/02/2004;21;3;5400;0,03;2;0,42;0;0;0;1;0;1;1;DF;Brasilia;1;1;teste
D12203137;encerrado;14/12/2003;33;2;5400;0,03;2;0,23;0;0;0;1;1;1;1;DF;Brasilia;1;1;teste
D12203138;exec_garantia;18/02/2003;41;5;5400;0,03;2;0,26;0;0;0;1;0;1;1;DF;Brasilia;1;1;teste
D12203139;encerrado;16/04/2003;25;1;9573,3;0,03;1,5;0,26;0;0;1;1;1;0;0;DF;Brasilia;0;0;teste
D12203142;encerrado;18/09/2002;21;1;6750;0,03;1;0,53;0;0;0;1;1;1;0;DF;Brasilia;1;1;teste
D12203143;encerrado;24/10/2002;49;4;6300;0,03;1;0,52;0;1;0;1;1;0;0;DF;Brasilia;0;0;teste
D12203144;encerrado;28/04/2003;22;3;3915;0,03;1,5;0,43;0;0;0;1;1;0;0;DF;Brasilia;0;0;teste
D12203145;encerrado;30/06/2003;45;1;8212,5;0,03;1;0,49;0;0;0;1;0;0;0;DF;Brasilia;1;1;teste
D12203147;exec_garantia;09/05/2003;23;2;5850;0,03;2;0,16;0;0;0;1;0;1;1;DF;Brasilia;1;1;teste
D12203148;encerrado;11/07/2002;43;3;10466,1;0,03;1;0,4;0;0;0;1;1;1;1;DF;Brasilia;0;0;teste
D12203149;exec_garantia;12/12/2002;23;3;5850;0,03;1,5;0,34;0;0;0;0;0;0;0;DF;Brasilia;1;1;teste
D12203151;exec_garantia;26/01/2004;26;2;4050;0,03;2,5;0,29;0;0;0;1;1;0;0;DF;Brasilia;1;1;teste
D12203152;encerrado;12/10/2003;28;1;7200;0,03;2;0,57;0;0;0;1;1;1;1;DF;Brasilia;0;0;teste
D12203153;exec_retomada;;38;3;6300;0,03;2;0,13;0;1;0;1;1;1;0;DF;Brasilia;1;1;teste
D12203155;exec_garantia;23/02/2002;21;1;11025;0,03;1;0,3;0;0;0;0;1;1;1;DF;Brasilia;0;0;teste
D12203156;encerrado;29/10/2003;27;3;6570;0,03;2;0,13;0;0;0;1;1;1;0;DF;Brasilia;1;1;teste
D12203157;encerrado;24/08/2004;37;5;4959;0,03;2,5;0,22;0;1;0;1;1;0;0;DF;Brasilia;1;1;teste
D12203158;encerrado;24/08/2003;49;6;5400;0,03;2;0,3;0;1;0;1;0;0;0;DF;Brasilia;1;1;teste
D12203160;encerrado;18/10/2003;41;0;3397,5;0,03;2;0,31;0;0;0;1;1;1;1;DF;Brasilia;1;1;teste
D12203161;encerrado;10/12/2002;34;2;4500;0,03;1;0,62;0;0;0;1;0;0;0;DF;Brasilia;1;1;teste
D12203162;exec_retomada;;35;2;4500;0,03;2;0,31;0;1;0;1;0;1;0;DF;Brasilia;1;1;teste
D12203163;ativo;;29;1;4500;0,03;1;0,34;0;0;0;1;1;0;0;DF;Brasilia;1;1;teste
D12203164;encerrado;15/11/2002;36;2;6350,4;0,03;1;0,32;0;0;0;1;1;0;0;DF;Brasilia;0;0;teste
D12203166;encerrado;17/09/2002;33;1;4500;0,03;0,83;0,67;0;0;0;0;1;1;0;DF;Brasilia;1;1;teste
D12203167;encerrado;06/10/2003;31;1;9000;0,03;1,5;0,38;0;0;0;0;1;1;0;DF;Brasilia;0;0;teste
D12203168;encerrado;26/08/2002;39;3;7794;0,03;0,75;0,38;0;1;0;1;1;1;0;DF;Brasilia;0;0;teste
D12203169;encerrado;26/09/2003;50;3;4500;0,03;1,5;0,41;0;0;0;1;0;0;0;DF;Brasilia;1;1;teste
D12203170;encerrado;27/05/2003;48;4;6697,8;0,03;1,5;0,27;0;1;0;1;0;0;0;DF;Brasilia;1;1;teste
D12203172;encerrado;12/10/2003;30;3;4500;0,03;2;0,35;0;0;0;0;1;1;0;DF;Brasilia;0;0;teste
D12203174;encerrado;16/10/2003;41;1;4320;0,03;2;0,28;0;1;0;1;1;0;1;DF;Brasilia;1;1;teste
D12203177;encerrado;05/08/2005;41;3;4950;0,03;2;0,56;0;1;0;1;0;1;0;DF;Brasilia;1;1;teste
D12203179;encerrado;30/12/2002;23;0;18000;0,03;1;0,54;0;0;1;1;1;0;0;DF;Brasilia;0;0;teste
D12203181;encerrado;15/11/2002;30;2;19746,9;0,03;1;0,32;0;0;0;1;1;1;1;DF;Brasilia;0;0;teste
D12203182;encerrado;18/11/2003;41;2;13500;0,03;2;0,35;0;1;0;1;0;0;0;DF;Brasilia;1;1;teste
D12203183;encerrado;02/02/2004;24;1;3240;0,03;2;0,3;0;0;0;1;0;0;0;DF;Brasilia;1;1;teste
D12203184;encerrado;10/10/2003;29;1;4095;0,03;2;0,3;0;0;0;1;1;1;1;DF;Brasilia;0;0;teste
D12203185;encerrado;11/03/2003;25;3;5081,4;0,03;2;0,42;0;1;0;1;0;0;0;DF;Brasilia;1;1;teste
D12203186;encerrado;22/05/2003;33;4;15867,9;0,03;1,5;0,38;0;1;0;1;0;1;0;DF;Brasilia;1;1;teste
D12203188;encerrado;08/03/2002;24;6;9000;0,03;1;0,29;0;0;0;1;0;1;0;DF;Brasilia;1;1;teste
D12203190;encerrado;11/06/2002;55;6;10530;0,03;1;0,44;0;1;0;1;0;0;0;DF;Brasilia;1;1;teste
D12203191;exec_retomada;;30;2;5643;0,03;2;0,25;0;0;0;1;0;0;0;DF;Brasilia;1;1;teste
D12203193;encerrado;26/01/2006;37;1;9000;0,03;2,5;0,3;0;0;0;1;1;1;0;DF;Brasilia;1;1;teste
D12203194;exec_retomada;;55;2;13758,3;0,03;2;0,16;0;0;0;1;1;1;0;DF;Brasilia;1;1;teste
D12203195;encerrado;26/04/2004;34;5;4869;0,03;2;0,53;0;1;0;1;0;0;0;DF;Brasilia;1;1;teste
D12203196;encerrado;30/08/2003;25;1;6300;0,03;2;0,38;0;0;0;1;1;0;0;DF;Brasilia;1;1;teste
D12203197;exec_garantia;25/07/2002;46;2;3780;0,03;2;0,1;0;0;1;0;0;1;0;DF;Brasilia;0;0;teste
D12203199;encerrado;31/10/2003;23;2;8821,8;0,03;2;0,18;0;0;0;1;1;1;1;DF;Brasilia;0;0;teste
D12203200;ativo;;27;3;13500;0,03;2;0,3;0;0;0;1;0;1;0;DF;Brasilia;1;1;teste
D12203201;encerrado;25/11/2003;48;5;8100;0,03;2;0,26;0;1;0;1;1;1;1;DF;Brasilia;0;0;teste
D12203202;encerrado;23/11/2003;21;3;7200;0,03;2;0,3;0;0;0;1;1;0;0;DF;Brasilia;1;1;teste
D12203203;encerrado;25/11/2003;54;3;9360;0,03;2;0,4;0;0;0;1;1;1;1;DF;Brasilia;0;0;teste
D12203204;encerrado;31/07/2003;42;3;4626;1,03;1;0,42;0;1;0;1;1;0;0;DF;Brasilia;0;0;teste
D12203205;encerrado;02/08/2003;53;1;8289;0,03;1;0,55;0;0;0;1;1;1;1;DF;Brasilia;0;0;teste
D12203206;exec_retomada;;47;4;6300;0,03;2;0,44;0;1;0;1;0;1;0;DF;Brasilia;1;1;teste
D12203207;encerrado;26/10/2002;42;3;6300;0,03;1;0,32;0;0;0;1;1;0;0;DF;Brasilia;0;0;teste
D12203210;encerrado;16/04/2003;26;6;4500;0,03;1;0,53;0;1;0;1;0;0;0;DF;Brasilia;1;1;teste
D12203211;encerrado;02/07/2003;30;1;12600;0,03;1;0,53;0;0;0;1;0;0;0;DF;Brasilia;1;1;teste
D12203212;encerrado;22/12/2003;54;4;7267,5;0,03;2;0,26;0;1;0;1;1;0;0;DF;Brasilia;0;0;teste
D12203213;exec_garantia;26/07/2002;36;1;13482,9;0,03;2;0,15;0;0;0;0;0;1;1;DF;Brasilia;1;1;teste
D12203214;encerrado;24/02/2004;47;4;13500;0,03;2;0,19;1;0;0;1;1;1;1;DF;Brasilia;0;0;teste
D12203215;exec_garantia;19/10/2003;25;4;7803;0,1;2;0,19;0;0;0;1;1;0;0;DF;Brasilia;0;0;teste
D12203216;encerrado;22/01/2004;32;2;9540;0,33;2;0,21;0;0;0;1;1;1;0;DF;Brasilia;0;0;teste
D12203217;ativo;;38;3;7200;0,03;2;0,15;0;0;0;1;1;1;0;DF;Brasilia;1;1;teste
D12203219;encerrado;12/01/2003;32;4;8100;0,03;1;0,46;1;1;0;1;0;0;0;DF;Brasilia;1;1;teste
D12203220;encerrado;10/02/2003;38;5;6660;0,03;1,5;0,33;0;1;0;1;1;1;0;DF;Brasilia;0;0;teste
D12203221;encerrado;27/05/2003;21;0;5490;0,03;1,5;0,29;0;1;0;1;1;0;0;DF;Brasilia;0;0;teste
D12203222;encerrado;18/08/2004;34;0;13500;0,03;2;0,53;0;0;0;0;1;1;1;DF;Brasilia;0;0;teste
D12203223;exec_garantia;25/04/2002;48;5;9000;0,03;1;0,41;1;0;0;1;1;1;0;DF;Brasilia;1;1;teste
D12203224;encerrado;23/04/2004;27;6;14400;0,33;2;0,21;0;0;0;1;1;1;0;DF;Brasilia;1;1;teste
D12203225;encerrado;02/06/2003;52;3;10350;1;1;0,5;0;0;0;0;1;1;0;DF;Brasilia;0;0;teste
D12203227;encerrado;10/02/2003;38;3;13500;0,03;1,5;0,23;0;0;0;0;0;0;0;DF;Brasilia;1;1;teste
D12203228;exec_retomada;;30;3;5625;0,33;2;0,18;0;0;0;1;0;1;0;DF;Brasilia;0;0;teste
D12203229;exec_retomada;;25;2;13500;0,33;2;0,18;0;0;0;1;1;1;0;DF;Brasilia;1;1;teste
D12203230;encerrado;23/09/2003;33;3;7045,2;1;2;0,34;0;0;0;1;1;0;0;DF;Brasilia;0;0;teste
D12203233;exec_garantia;03/11/2003;39;4;7151,4;0,03;2;0,42;0;0;0;1;0;1;0;DF;Brasilia;0;0;teste
D12203234;encerrado;16/03/2004;53;5;10350;0,03;2;0,44;1;1;0;1;1;1;1;DF;Brasilia;0;0;teste
D12203235;ativo;;31;2;21006;0,33;2;0,34;0;1;0;1;0;0;0;DF;Brasilia;1;1;teste
D12203237;encerrado;31/07/2003;41;1;5850;0,03;1;0,48;0;0;0;0;1;0;0;DF;Brasilia;1;1;teste
D12203238;encerrado;04/10/2003;46;4;9000;0,03;1;0,5;1;1;0;1;1;1;0;DF;Brasilia;0;0;teste
D12203239;encerrado;15/12/2002;30;2;11250;0,4;1;0,5;0;0;1;1;1;0;0;DF;Brasilia;0;0;teste
D12203240;exec_retomada;;44;1;7398,9;0,17;1,5;0,15;0;0;0;1;1;0;0;DF;Brasilia;1;1;teste
D12203241;encerrado;08/02/2003;38;2;6300;0,03;1,5;0,28;0;0;0;1;1;0;0;DF;Brasilia;0;0;teste
D12203242;exec_garantia;28/06/2002;39;3;13500;0,03;1;0,37;0;0;0;0;0;1;0;DF;Brasilia;0;0;teste
D12203243;encerrado;21/11/2003;33;2;7901,1;0,03;1,5;0,52;0;0;0;1;1;0;0;DF;Brasilia;1;1;teste
D12203245;exec_garantia;11/10/2002;58;1;12150;1,03;1,5;0,49;0;1;0;1;0;1;0;DF;Brasilia;0;0;teste
D12203246;ativo;;46;5;6750;0,03;1;0,37;1;1;0;1;0;1;0;DF;Brasilia;1;1;teste
D12203247;encerrado;12/04/2003;22;4;7650;0,03;1,5;0,47;1;1;0;1;1;1;0;DF;Brasilia;1;1;teste
D12203248;exec_garantia;16/07/2003;26;1;10800;0,03;2;0,18;1;0;0;1;1;1;0;DF;Brasilia;1;1;teste
D12203249;encerrado;24/09/2004;26;0;12101,4;0,03;2;0,34;0;0;0;1;0;1;0;DF;Brasilia;1;1;teste
D12203250;encerrado;06/06/2002;30;4;9000;0,03;0,5;0,38;1;0;0;0;0;1;1;DF;Brasilia;1;1;teste
D12203251;encerrado;05/10/2004;36;2;7200;1;2;0,66;0;0;0;0;0;1;0;DF;Brasilia;1;1;teste
D12203252;encerrado;30/10/2003;53;4;8613;0,23;1,5;0,3;0;0;0;1;0;1;0;DF;Brasilia;1;1;teste
D12203253;encerrado;05/02/2003;56;3;11941,2;0,03;1;0,33;0;0;0;1;0;1;0;DF;Brasilia;1;1;teste
D12203254;exec_garantia;04/08/2002;49;3;23814;1;1;0,3;0;1;0;1;0;0;0;DF;Brasilia;0;0;teste
D12203256;encerrado;02/08/2003;34;3;4050;0,33;0,58;0,68;0;0;0;0;1;1;0;DF;Brasilia;1;1;teste
D12203257;exec_garantia;24/07/2002;38;2;9000;1;2;0,08;0;0;0;1;0;1;1;DF;Brasilia;0;0;teste
D12203261;encerrado;04/10/2003;31;2;13903,2;0,03;1;0,35;0;0;0;1;0;1;0;DF;Brasilia;1;1;teste
D12203262;encerrado;02/10/2003;36;3;7347,6;0,03;1;0,58;0;1;0;1;0;0;0;DF;Brasilia;1;1;teste
D12203264;encerrado;22/04/2003;25;2;8100;0,03;1;0,18;0;1;0;0;1;1;0;DF;Brasilia;0;0;teste
D12203266;encerrado;14/08/2003;31;3;4950;0,03;1,5;0,42;0;0;0;1;1;0;0;DF;Brasilia;0;0;teste
D12203267;encerrado;15/11/2002;21;2;14850;0,3;0,5;0,44;0;0;0;1;1;1;0;DF;Brasilia;0;0;teste
D12203268;encerrado;21/03/2004;33;5;6570;0,23;2;0,29;0;0;0;1;1;1;0;DF;Brasilia;1;1;teste
D12203269;encerrado;15/03/2003;24;0;18374,4;0,03;0,92;0,37;0;0;1;1;1;1;0;DF;Brasilia;0;0;teste
D12203270;encerrado;24/05/2004;45;5;8195,4;1;2;0,19;1;1;0;0;1;1;0;DF;Brasilia;1;1;teste
D12203272;encerrado;21/02/2006;35;2;13500;0,03;2;0,35;1;0;0;1;1;1;0;DF;Brasilia;1;1;teste
D12203273;exec_retomada;;34;3;4986;0,33;2;0,18;0;0;0;1;0;0;0;DF;Brasilia;1;1;teste
D12203274;encerrado;23/03/2004;27;1;4950;0,23;2;0,19;0;0;0;1;1;1;1;DF;Brasilia;1;1;teste
D12203275;exec_garantia;27/10/2003;52;6;3600;1,03;2;0,19;0;0;0;1;1;1;0;DF;Brasilia;0;0;teste
D12203276;exec_garantia;04/11/2003;34;4;13050;0,03;2;0,32;0;0;1;0;1;1;0;DF;Brasilia;0;0;teste
