status;total;juros;categ;emprego;residencia;renda;idade;cat_emp;cat_juro
0;4375;5,79;A;0;ALUGADA;24480;26;0-15;0-8
0;3000;;A;7;ALUGADA;26400;24;0-15;Missing
0;5600;11,11;B;1;PROPRIA;35000;26;0-15;11-13.5
1;1900;7,29;A;3;ALUGADA;26500;22;0-15;0-8
0;12000;;B;3;ALUGADA;61000;24;0-15;Missing
0;7000;6,92;A;3;ALUGADA;60000;25;0-15;0-8
0;5000;12,68;C;1;ALUGADA;45000;38;0-15;11-13.5
0;5000;12,68;C;8;PRESTACAO;95400;26;0-15;11-13.5
1;4375;;B;0;ALUGADA;14400;24;0-15;Missing
0;2425;5,42;A;4;ALUGADA;78100;31;0-15;0-8
0;24000;10,37;B;0;PRESTACAO;268000;41;0-15;8-11
0;13000;9,63;B;2;ALUGADA;34000;26;0-15;8-11
0;11200;5,42;A;3;PRESTACAO;31200;25;0-15;0-8
0;5000;7,66;A;4;PRESTACAO;60000;29;0-15;0-8
0;10000;;A;4;ALUGADA;70000;23;0-15;Missing
0;4000;7,29;A;18;PRESTACAO;92000;36;15-30;0-8
0;10000;15,28;D;2;PRESTACAO;90000;25;0-15;13.5+
0;2500;10,37;B;4;ALUGADA;31200;26;0-15;8-11
0;8000;11,11;B;3;ALUGADA;42996;23;0-15;11-13.5
1;16300;14,91;D;12;PRESTACAO;62664;28;0-15;13.5+
0;30000;7,29;A;23;ALUGADA;128000;25;15-30;0-8
0;7000;14,91;D;2;ALUGADA;46000;29;0-15;13.5+
0;1000;7,29;A;1;ALUGADA;17000;27;0-15;0-8
0;4000;6,92;A;3;PRESTACAO;110000;26;0-15;0-8
1;15000;10;B;1;ALUGADA;30000;31;0-15;8-11
0;6000;;A;5;PRESTACAO;70000;34;0-15;Missing
0;10000;6,92;A;15;PRESTACAO;50000;25;0-15;0-8
1;1200;7,29;A;4;ALUGADA;19200;35;0-15;0-8
0;10000;13,06;C;14;PROPRIA;120000;30;0-15;11-13.5
0;1425;10,37;B;3;PRESTACAO;39750;30;0-15;8-11
0;2400;;C;6;PRESTACAO;30000;23;0-15;Missing
0;35000;13,8;C;1;PRESTACAO;122000;25;0-15;13.5+
1;2000;10;B;5;ALUGADA;32640;24;0-15;8-11
0;12000;5,79;A;13;PRESTACAO;66000;22;0-15;0-8
0;6250;5,42;A;0;PRESTACAO;45000;21;0-15;0-8
0;35000;11,11;B;5;ALUGADA;78956,8;24;0-15;11-13.5
0;7200;7,29;A;6;PRESTACAO;106000;34;0-15;0-8
0;8000;9,63;B;35;PROPRIA;29894;39;30-45;8-11
0;10000;7,29;A;5;PRESTACAO;52000;27;0-15;0-8
1;2800;14,17;C;15;PRESTACAO;41496;34;0-15;13.5+
0;4000;9,63;B;0;ALUGADA;30000;34;0-15;8-11
1;5000;12,68;C;1;PROPRIA;30000;33;0-15;11-13.5
0;6000;6,92;A;3;PRESTACAO;50400;33;0-15;0-8
0;10000;11,11;B;14;ALUGADA;65496;22;0-15;11-13.5
0;4000;12,68;C;5;PROPRIA;65600;30;0-15;11-13.5
0;2400;15,28;D;0;ALUGADA;25000;26;0-15;13.5+
0;6000;5,79;A;15;ALUGADA;70000;44;0-15;0-8
0;4000;5,42;A;4;PRESTACAO;48000;24;0-15;0-8
0;4000;13,06;C;0;PROPRIA;36000;24;0-15;11-13.5
0;5200;;C;3;ALUGADA;52000;22;0-15;Missing
0;18000;7,66;A;6;PRESTACAO;104000;29;0-15;0-8
0;3000;;B;0;ALUGADA;38500;39;0-15;Missing
0;18000;9,63;B;0;ALUGADA;63000;22;0-15;8-11
0;4000;10;B;36;PRESTACAO;64000;24;30-45;8-11
0;3200;12,68;C;0;PRESTACAO;37344;23;0-15;11-13.5
0;6000;5,79;A;2;PRESTACAO;125000;21;0-15;0-8
0;5600;6,92;A;6;PRESTACAO;37459;21;0-15;0-8
0;5000;;A;;PRESTACAO;44400;29;Missing;Missing
0;10000;11,11;B;0;ALUGADA;36000;28;0-15;11-13.5
0;4800;13,06;C;2;ALUGADA;45000;26;0-15;11-13.5
0;13200;15,28;D;0;PRESTACAO;110000;24;0-15;13.5+
0;4500;10,37;B;6;PRESTACAO;86000;27;0-15;8-11
1;9000;14,17;C;3;ALUGADA;34000;33;0-15;13.5+
0;3500;;C;4;PRESTACAO;74000;26;0-15;Missing
1;6700;6,92;A;;ALUGADA;21600;21;Missing;0-8
0;8000;12,68;C;2;ALUGADA;43000;27;0-15;11-13.5
1;7000;14,91;D;1;ALUGADA;41520;27;0-15;13.5+
0;12000;7,29;A;0;ALUGADA;62400;23;0-15;0-8
1;5000;14,17;C;9;ALUGADA;36000;23;0-15;13.5+
0;6000;10;B;2;PRESTACAO;49200;25;0-15;8-11
0;2000;10,74;B;2;PROPRIA;40000;34;0-15;8-11
0;1000;10,37;B;4;PROPRIA;40000;39;0-15;8-11
0;20000;14,17;C;6;PRESTACAO;95000;23;0-15;13.5+
0;8000;9,63;B;2;ALUGADA;40000;21;0-15;8-11
0;15000;12,68;C;32;PRESTACAO;60000;31;30-45;11-13.5
0;5000;15,28;D;5;ALUGADA;41004;31;0-15;13.5+
0;7600;6;B;8;PRESTACAO;42000;23;0-15;0-8
0;9000;7,66;A;14;PRESTACAO;65000;27;0-15;0-8
0;12000;10,37;B;4;ALUGADA;75000;26;0-15;8-11
0;6000;5,79;A;14;PRESTACAO;31200;25;0-15;0-8
0;3000;;A;2;ALUGADA;76000;29;0-15;Missing
0;8875;7,66;A;3;ALUGADA;33000;34;0-15;0-8
0;10950;11,11;B;7;PRESTACAO;60000;22;0-15;11-13.5
0;2500;7,29;A;;ALUGADA;15600;23;Missing;0-8
0;6000;9,63;B;3;ALUGADA;78000;41;0-15;8-11
0;3000;5,42;A;2;PRESTACAO;95000;49;0-15;0-8
0;10000;14,54;D;3;PRESTACAO;1e+05;26;0-15;13.5+
0;7000;7,29;A;2;PROPRIA;23000;45;0-15;0-8
0;5475;12,68;C;6;ALUGADA;25000;30;0-15;11-13.5
0;7000;6,92;A;5;ALUGADA;55000;36;0-15;0-8
0;7000;7,29;A;18;PRESTACAO;140000;45;15-30;0-8
0;4200;10,74;B;4;ALUGADA;43200;27;0-15;8-11
0;10000;6,92;A;4;PRESTACAO;140004;36;0-15;0-8
0;9000;9,63;B;0;ALUGADA;37500;22;0-15;8-11
0;10000;;C;3;ALUGADA;55500;26;0-15;Missing
0;6000;10;B;17;PROPRIA;85224;31;15-30;8-11
0;4375;10,74;B;1;ALUGADA;20004;36;0-15;8-11
0;11000;12,68;C;3;ALUGADA;39500;22;0-15;11-13.5
1;10625;13,06;C;8;PROPRIA;25000;37;0-15;11-13.5
0;3000;10;B;5;ALUGADA;34008;23;0-15;8-11
0;4800;;A;13;PRESTACAO;68800;32;0-15;Missing
0;3000;11,11;B;3;PRESTACAO;57600;27;0-15;11-13.5
0;8000;13,8;C;4;ALUGADA;54000;27;0-15;13.5+
0;2000;7,66;A;12;ALUGADA;48192;27;0-15;0-8
0;8000;10,74;B;3;PROPRIA;75996;29;0-15;8-11
0;2400;13,8;C;;ALUGADA;25000;24;Missing;13.5+
0;10000;6,92;A;5;PROPRIA;75000;23;0-15;0-8
0;8500;10,37;B;3;ALUGADA;68000;42;0-15;8-11
0;4400;7,29;A;11;PROPRIA;41520;25;0-15;0-8
0;3200;10,74;B;4;ALUGADA;63996;33;0-15;8-11
0;2500;15,65;D;7;ALUGADA;45996;27;0-15;13.5+
0;7000;9,63;B;3;ALUGADA;39996;22;0-15;8-11
0;5000;10,74;B;6;ALUGADA;24000;29;0-15;8-11
0;10000;10;B;12;PRESTACAO;72000;30;0-15;8-11
0;10000;7,29;A;2;PRESTACAO;107004;22;0-15;0-8
0;2000;9,63;B;2;ALUGADA;35000;29;0-15;8-11
0;25000;10;B;9;PRESTACAO;125000;24;0-15;8-11
0;10000;7,29;A;0;PRESTACAO;105600;27;0-15;0-8
0;5300;7,66;A;1;ALUGADA;47000;21;0-15;0-8
0;2500;10,37;B;2;ALUGADA;24000;32;0-15;8-11
0;1000;;C;21;ALUGADA;54000;31;15-30;Missing
0;20000;11,11;B;11;PRESTACAO;170000;41;0-15;11-13.5
0;5000;;D;2;ALUGADA;48000;21;0-15;Missing
0;10000;7,66;A;10;ALUGADA;117000;37;0-15;0-8
0;12000;5,42;A;12;PRESTACAO;62400;27;0-15;0-8
0;14000;10,74;B;18;PRESTACAO;120000;24;15-30;8-11
0;6000;7,66;A;8;ALUGADA;28284;23;0-15;0-8
0;4500;6,92;A;3;PRESTACAO;58000;21;0-15;0-8
0;30000;14,54;D;11;ALUGADA;70000;24;0-15;13.5+
0;7050;;A;4;PRESTACAO;42000;22;0-15;Missing
0;10000;10,74;B;5;PRESTACAO;75000;25;0-15;8-11
0;24375;10,37;B;2;PROPRIA;55000;37;0-15;8-11
0;4300;9,63;B;1;ALUGADA;30000;24;0-15;8-11
0;7200;7,29;A;1;ALUGADA;30000;27;0-15;0-8
0;8400;;A;9;PRESTACAO;86000;29;0-15;Missing
0;9000;11,11;B;;ALUGADA;36000;23;Missing;11-13.5
1;1325;10;B;0;ALUGADA;50400;24;0-15;8-11
0;10800;5,42;A;1;ALUGADA;43680;24;0-15;0-8
0;6000;;B;4;ALUGADA;50000;26;0-15;Missing
0;8875;;B;2;ALUGADA;28800;24;0-15;Missing
0;4000;10;B;1;ALUGADA;38196;33;0-15;8-11
0;5000;11,11;B;2;PRESTACAO;55000;23;0-15;11-13.5
1;4500;15,65;D;1;ALUGADA;21600;23;0-15;13.5+
0;8400;9,63;B;9;PRESTACAO;125000;55;0-15;8-11
0;3300;15,65;D;4;ALUGADA;33600;26;0-15;13.5+
0;3000;10,74;B;2;ALUGADA;35256;24;0-15;8-11
0;8000;10,74;B;14;PRESTACAO;103000;24;0-15;8-11
0;12000;11,11;B;0;PRESTACAO;62004;29;0-15;11-13.5
0;8900;7,29;A;3;ALUGADA;63000;25;0-15;0-8
0;15000;11,11;B;14;PRESTACAO;90000;29;0-15;11-13.5
1;5600;10,74;B;0;PRESTACAO;90000;37;0-15;8-11
0;5000;5,42;A;13;PRESTACAO;53000;22;0-15;0-8
0;4000;16,77;E;4;PRESTACAO;77705,4;23;0-15;13.5+
0;8000;10;B;5;ALUGADA;72000;24;0-15;8-11
0;5000;17,51;E;1;ALUGADA;27996;22;0-15;13.5+
0;9750;10;B;0;PRESTACAO;46350;25;0-15;8-11
1;9750;14,54;D;1;ALUGADA;39000;31;0-15;13.5+
0;11000;13,06;C;0;PRESTACAO;95000;28;0-15;11-13.5
0;12000;5,79;A;11;ALUGADA;49268,48;32;0-15;0-8
0;5000;10;B;16;ALUGADA;63000;27;15-30;8-11
0;5600;10,37;B;3;ALUGADA;56056;28;0-15;8-11
0;6000;;B;;ALUGADA;23631;22;Missing;Missing
0;8000;10;B;2;ALUGADA;60000;22;0-15;8-11
0;11500;11,11;B;3;ALUGADA;48000;35;0-15;11-13.5
1;9950;12,68;C;18;ALUGADA;25404;32;15-30;11-13.5
0;10000;10,74;B;3;ALUGADA;47508;41;0-15;8-11
0;5600;11,11;B;3;ALUGADA;25000;23;0-15;11-13.5
0;20000;14,54;D;13;PRESTACAO;80000;46;0-15;13.5+
0;17000;16,02;D;4;PRESTACAO;100079;22;0-15;13.5+
0;3000;5,42;A;1;ALUGADA;36000;35;0-15;0-8
0;6000;13,06;C;0;ALUGADA;69996;24;0-15;11-13.5
0;4800;10,74;B;3;PRESTACAO;48000;25;0-15;8-11
0;14000;6,92;A;0;ALUGADA;56004;25;0-15;0-8
0;6000;;B;11;ALUGADA;85000;27;0-15;Missing
0;1000;7,29;A;0;ALUGADA;48000;22;0-15;0-8
0;5000;14,17;C;3;ALUGADA;43200;24;0-15;13.5+
0;3600;6,92;A;4;PRESTACAO;55000;29;0-15;0-8
0;12000;5,79;A;5;PRESTACAO;78000;28;0-15;0-8
0;1800;13,8;C;1;ALUGADA;18000;26;0-15;13.5+
0;7000;6,92;A;4;PRESTACAO;84000;23;0-15;0-8
0;8600;16,02;D;2;ALUGADA;32000;27;0-15;13.5+
0;7000;12,68;C;10;ALUGADA;42000;22;0-15;11-13.5
0;7000;13,06;C;28;PRESTACAO;62400;23;15-30;11-13.5
1;2400;13,06;C;1;ALUGADA;18000;26;0-15;11-13.5
0;9000;5,79;A;;PRESTACAO;45149;25;Missing;0-8
0;5000;10;B;12;PRESTACAO;50000;43;0-15;8-11
0;4000;14,91;D;8;PRESTACAO;33996;24;0-15;13.5+
0;10000;13,06;C;6;PRESTACAO;204000;47;0-15;11-13.5
0;6850;;B;6;ALUGADA;42000;25;0-15;Missing
0;5000;18,25;F;2;ALUGADA;50004;32;0-15;13.5+
0;1000;5,42;A;1;ALUGADA;50400;26;0-15;0-8
0;15000;10,37;B;5;PRESTACAO;172000;24;0-15;8-11
0;8600;7,66;A;0;ALUGADA;40000;22;0-15;0-8
0;10600;14,91;D;2;ALUGADA;63700;25;0-15;13.5+
1;3000;11,11;B;6;ALUGADA;43000;22;0-15;11-13.5
0;5000;;A;6;PRESTACAO;81510;50;0-15;Missing
0;2800;5,79;A;0;ALUGADA;50000;24;0-15;0-8
0;9600;13,06;C;6;PRESTACAO;98700;26;0-15;11-13.5
0;4800;14,54;D;5;ALUGADA;33000;23;0-15;13.5+
0;15000;13,06;C;25;ALUGADA;39996;26;15-30;11-13.5
0;20000;10,74;B;12;ALUGADA;65000;39;0-15;8-11
0;5200;9,63;B;4;PRESTACAO;98000;40;0-15;8-11
0;15000;10,74;B;1;ALUGADA;52596;22;0-15;8-11
0;4000;15,65;D;6;ALUGADA;13200;24;0-15;13.5+
0;4000;5,42;A;19;ALUGADA;93000;24;15-30;0-8
0;6000;12,68;C;1;ALUGADA;36000;22;0-15;11-13.5
0;5775;14,91;D;4;ALUGADA;36996;27;0-15;13.5+
0;20000;13,8;C;7;ALUGADA;120000;34;0-15;13.5+
0;14000;7,29;A;12;PROPRIA;39456;23;0-15;0-8
0;4800;5,42;A;1;ALUGADA;96900;34;0-15;0-8
0;9000;11,11;B;2;PRESTACAO;110000;22;0-15;11-13.5
0;8000;7,29;A;20;ALUGADA;24000;23;15-30;0-8
0;20000;7,66;A;11;ALUGADA;58800;23;0-15;0-8
0;10000;7,29;A;;ALUGADA;50000;24;Missing;0-8
0;5000;7,29;A;0;ALUGADA;38000;22;0-15;0-8
0;11900;7,66;A;2;ALUGADA;35000;23;0-15;0-8
0;5000;15,28;D;11;PRESTACAO;104606;24;0-15;13.5+
1;15000;11,11;B;5;ALUGADA;50000;22;0-15;11-13.5
0;1500;7,29;A;0;ALUGADA;9600;22;0-15;0-8
0;10000;15,28;D;2;PRESTACAO;95004;21;0-15;13.5+
0;35000;11,11;B;22;PRESTACAO;450000;25;15-30;11-13.5
0;7000;10;B;0;ALUGADA;28500;25;0-15;8-11
0;10800;10;B;1;PRESTACAO;65000;23;0-15;8-11
0;9000;13,43;C;4;PROPRIA;81000;27;0-15;11-13.5
1;1500;12,68;C;13;PRESTACAO;80000;31;0-15;11-13.5
1;2500;9,63;B;2;PROPRIA;20004;21;0-15;8-11
0;10500;10,74;B;6;ALUGADA;36000;22;0-15;8-11
0;10000;14,54;D;0;ALUGADA;30000;28;0-15;13.5+
0;6500;13,43;C;9;PROPRIA;35000;21;0-15;11-13.5
0;2150;10,37;B;0;ALUGADA;20000;28;0-15;8-11
1;2800;14,17;C;5;ALUGADA;50000;24;0-15;13.5+
0;30000;11,11;B;8;PRESTACAO;110000;27;0-15;11-13.5
0;11000;7,66;A;0;ALUGADA;33000;23;0-15;0-8
0;15000;6,92;A;8;PRESTACAO;114996;31;0-15;0-8
0;3600;14,17;C;4;ALUGADA;30000;23;0-15;13.5+
0;10000;7,66;A;8;PRESTACAO;1e+05;23;0-15;0-8
0;6000;16,02;D;12;ALUGADA;75000;23;0-15;13.5+
0;5000;9,63;B;2;ALUGADA;31100;29;0-15;8-11
0;5600;9,63;B;4;ALUGADA;54000;22;0-15;8-11
0;5000;7,29;A;3;ALUGADA;41500;48;0-15;0-8
0;6800;5,79;A;10;PRESTACAO;112200;28;0-15;0-8
0;7000;;B;7;PRESTACAO;60000;31;0-15;Missing
0;14000;6,92;A;3;ALUGADA;42000;26;0-15;0-8
0;8200;5,79;A;9;PRESTACAO;150000;25;0-15;0-8
0;7000;7,66;A;2;ALUGADA;50000;22;0-15;0-8
1;2000;13,8;C;5;ALUGADA;39500;24;0-15;13.5+
1;6000;5,79;A;1;ALUGADA;51000;29;0-15;0-8
0;13250;10,37;B;3;PRESTACAO;65496;21;0-15;8-11
0;3075;10,37;B;2;ALUGADA;12000;23;0-15;8-11
0;5000;10;B;3;PRESTACAO;53004;26;0-15;8-11
0;10000;6,92;A;12;PRESTACAO;185000;24;0-15;0-8
1;6000;10,37;B;10;ALUGADA;30000;28;0-15;8-11
0;8000;7,66;A;5;PROPRIA;40000;35;0-15;0-8
0;5400;14,54;D;3;ALUGADA;63000;23;0-15;13.5+
0;4500;11,11;B;2;ALUGADA;37000;28;0-15;11-13.5
0;2800;6,92;A;1;ALUGADA;44000;25;0-15;0-8
0;10000;12,68;C;0;ALUGADA;30000;27;0-15;11-13.5
0;5500;6,92;A;2;ALUGADA;38400;24;0-15;0-8
0;3000;13,06;C;5;ALUGADA;19000;22;0-15;11-13.5
0;7000;;B;3;ALUGADA;50000;29;0-15;Missing
0;6000;7,66;A;7;PRESTACAO;31000;25;0-15;0-8
0;3500;5,79;A;0;PRESTACAO;140000;23;0-15;0-8
0;2000;5,79;A;0;ALUGADA;14400;21;0-15;0-8
0;4200;14,17;C;8;PRESTACAO;72061;44;0-15;13.5+
0;4200;7,66;A;0;PRESTACAO;66500;31;0-15;0-8
0;8800;10;B;0;ALUGADA;28114;29;0-15;8-11
0;3000;13,43;C;2;ALUGADA;14400;21;0-15;11-13.5
0;16000;13,8;C;4;PRESTACAO;80000;31;0-15;13.5+
0;4500;13,8;C;3;PROPRIA;48000;27;0-15;13.5+
0;12000;11,11;B;1;ALUGADA;95500;27;0-15;11-13.5
0;2000;5,42;A;2;ALUGADA;37000;24;0-15;0-8
0;24000;7,29;A;0;ALUGADA;60000;22;0-15;0-8
0;20000;10;B;1;ALUGADA;45600;60;0-15;8-11
0;30000;7,29;A;10;PRESTACAO;128474;22;0-15;0-8
0;1700;11,11;B;0;ALUGADA;17688;23;0-15;11-13.5
0;12000;14,91;D;1;ALUGADA;130000;31;0-15;13.5+
0;1000;7,29;A;;ALUGADA;22000;42;Missing;0-8
0;5000;9,63;B;2;PRESTACAO;50000;43;0-15;8-11
0;4200;7,29;A;0;PRESTACAO;51000;25;0-15;0-8
0;15000;7,29;A;0;ALUGADA;62004;21;0-15;0-8
0;2700;7,29;A;3;ALUGADA;26000;23;0-15;0-8
0;6000;16,77;E;2;ALUGADA;36000;26;0-15;13.5+
0;12000;7,29;A;2;ALUGADA;84695;36;0-15;0-8
0;13000;14,54;D;5;PROPRIA;47000;28;0-15;13.5+
1;4000;7,66;A;21;PRESTACAO;43200;23;15-30;0-8
0;15000;6,92;A;12;PROPRIA;51500;26;0-15;0-8
0;13200;10,74;B;0;ALUGADA;90000;34;0-15;8-11
0;7000;12,68;C;2;PROPRIA;40000;32;0-15;11-13.5
0;4000;5,42;A;12;PRESTACAO;53532;37;0-15;0-8
0;12800;6,92;A;11;PRESTACAO;1e+05;30;0-15;0-8
0;2100;7,66;A;1;PRESTACAO;72000;25;0-15;0-8
0;5000;14,17;C;12;PRESTACAO;69000;26;0-15;13.5+
1;24175;11,11;B;9;PRESTACAO;95000;23;0-15;11-13.5
0;4800;10,37;B;0;ALUGADA;45000;30;0-15;8-11
0;18000;7,66;A;8;PROPRIA;72000;25;0-15;0-8
0;5200;10,74;B;5;ALUGADA;38000;25;0-15;8-11
1;3000;10,37;B;1;ALUGADA;42000;22;0-15;8-11
0;6000;7,29;A;9;PRESTACAO;70200;27;0-15;0-8
0;10000;5,79;A;15;ALUGADA;43000;24;0-15;0-8
0;11200;;B;0;ALUGADA;80000;25;0-15;Missing
0;1500;10,37;B;7;PRESTACAO;80000;22;0-15;8-11
0;8875;7,66;A;8;PRESTACAO;30996;29;0-15;0-8
0;10375;5,42;A;21;PRESTACAO;42000;32;15-30;0-8
0;7125;15,28;D;1;ALUGADA;22800;32;0-15;13.5+
0;6500;10,37;B;6;ALUGADA;30000;37;0-15;8-11
0;22100;7,29;A;39;PRESTACAO;72000;29;30-45;0-8
1;24000;10,74;B;1;PRESTACAO;80000;26;0-15;8-11
0;7000;11,11;B;1;ALUGADA;99000;29;0-15;11-13.5
0;1500;14,17;C;12;ALUGADA;54000;24;0-15;13.5+
0;5800;13,06;C;3;ALUGADA;27252;23;0-15;11-13.5
0;5000;7,66;A;3;ALUGADA;78000;25;0-15;0-8
0;2000;10,74;B;6;PRESTACAO;70000;22;0-15;8-11
0;35000;9,63;B;16;PRESTACAO;95000;28;15-30;8-11
0;4000;13,06;C;18;PROPRIA;49200;24;15-30;11-13.5
0;6000;10;B;26;PRESTACAO;185000;36;15-30;8-11
0;5000;14,91;D;4;PRESTACAO;64312;22;0-15;13.5+
0;10000;15,65;D;5;PRESTACAO;3e+05;23;0-15;13.5+
0;10950;7,29;A;7;PROPRIA;34000;23;0-15;0-8
1;3000;14,17;C;3;PRESTACAO;108000;27;0-15;13.5+
1;5000;11,11;B;17;ALUGADA;24000;30;15-30;11-13.5
1;9250;;B;0;PROPRIA;19200;26;0-15;Missing
0;11700;13,06;C;6;ALUGADA;35000;31;0-15;11-13.5
0;6000;16,77;E;2;PRESTACAO;72000;24;0-15;13.5+
0;10000;;C;0;ALUGADA;54000;44;0-15;Missing
0;3000;;C;3;PRESTACAO;45000;22;0-15;Missing
0;2000;14,17;C;5;PROPRIA;25000;25;0-15;13.5+
0;15000;7,29;A;10;ALUGADA;45000;26;0-15;0-8
1;2500;7,29;A;3;ALUGADA;150000;44;0-15;0-8
0;20000;10,37;B;4;ALUGADA;120000;23;0-15;8-11
0;28000;10,74;B;18;PRESTACAO;120000;25;15-30;8-11
1;4000;7,29;A;7;PRESTACAO;35000;22;0-15;0-8
0;18000;7,66;A;8;PRESTACAO;82000;28;0-15;0-8
0;5600;10,74;B;2;PRESTACAO;110000;32;0-15;8-11
0;4000;5,79;A;24;PRESTACAO;85000;23;15-30;0-8
0;6000;13,8;C;3;ALUGADA;28800;21;0-15;13.5+
0;4800;14,54;D;3;PRESTACAO;117000;21;0-15;13.5+
0;33950;14,54;D;3;ALUGADA;80000;22;0-15;13.5+
0;15000;13,43;C;1;ALUGADA;83500;29;0-15;11-13.5
0;15000;7,29;A;3;PRESTACAO;124726;26;0-15;0-8
1;8000;10,74;B;9;ALUGADA;69000;32;0-15;8-11
0;1500;7,29;A;0;ALUGADA;22800;40;0-15;0-8
0;5600;11,11;B;8;ALUGADA;36000;28;0-15;11-13.5
0;10800;14,91;D;3;ALUGADA;69996;27;0-15;13.5+
0;1500;10;B;5;ALUGADA;36000;24;0-15;8-11
0;3000;11,11;B;9;PRESTACAO;69000;24;0-15;11-13.5
0;2000;7,66;A;2;ALUGADA;44000;25;0-15;0-8
1;4000;14,17;C;0;PRESTACAO;40000;23;0-15;13.5+
0;4500;;A;5;ALUGADA;33000;34;0-15;Missing
0;14500;7,66;A;;ALUGADA;30000;26;Missing;0-8
0;6500;9,63;B;5;PRESTACAO;40500;25;0-15;8-11
0;1600;10,37;B;1;ALUGADA;42000;30;0-15;8-11
0;4000;5,79;A;3;PRESTACAO;70000;32;0-15;0-8
0;2000;11,11;B;0;PROPRIA;23040;23;0-15;11-13.5
0;13000;7,29;A;8;PRESTACAO;60000;24;0-15;0-8
0;3000;10,74;B;6;ALUGADA;47000;27;0-15;8-11
0;2400;5,79;A;17;PRESTACAO;49000;22;15-30;0-8
0;1225;5,79;A;;PRESTACAO;42000;32;Missing;0-8
1;10000;6,92;A;3;PROPRIA;60000;23;0-15;0-8
0;1750;11,11;B;9;PRESTACAO;36000;30;0-15;11-13.5
0;13000;;A;3;PRESTACAO;141996;28;0-15;Missing
0;15000;6,92;A;6;ALUGADA;72000;26;0-15;0-8
0;7800;9,63;B;1;PRESTACAO;2e+05;31;0-15;8-11
0;12000;11,11;B;13;PRESTACAO;84000;30;0-15;11-13.5
0;8000;16,02;D;4;ALUGADA;70000;23;0-15;13.5+
0;5400;7,66;A;0;ALUGADA;63533;29;0-15;0-8
0;30000;;D;3;ALUGADA;77500;23;0-15;Missing
0;6000;7,29;A;11;PRESTACAO;40000;34;0-15;0-8
0;20000;11,11;B;0;ALUGADA;67000;23;0-15;11-13.5
1;3000;7,66;A;4;ALUGADA;50000;23;0-15;0-8
0;7500;10,37;B;4;ALUGADA;21996;30;0-15;8-11
0;7200;11,11;B;6;PRESTACAO;40000;23;0-15;11-13.5
0;12000;7,29;A;20;ALUGADA;150000;30;15-30;0-8
0;4500;7,66;A;6;ALUGADA;40000;22;0-15;0-8
1;5425;;D;5;PROPRIA;150000;30;0-15;Missing
0;8800;10,37;B;5;PRESTACAO;60000;22;0-15;8-11
0;24000;7,66;A;4;ALUGADA;72000;29;0-15;0-8
0;3000;5,79;A;;PRESTACAO;41000;21;Missing;0-8
0;8500;5,79;A;9;PRESTACAO;95000;32;0-15;0-8
0;15000;11,11;B;3;PRESTACAO;32000;25;0-15;11-13.5
0;4800;6,92;A;13;ALUGADA;55000;24;0-15;0-8
0;18500;7,66;A;2;ALUGADA;38000;22;0-15;0-8
0;18300;;B;9;PRESTACAO;108000;26;0-15;Missing
0;4000;7,66;A;3;PRESTACAO;60000;23;0-15;0-8
0;6000;12,68;C;6;PRESTACAO;46000;22;0-15;11-13.5
0;5000;10;B;17;PRESTACAO;38000;24;15-30;8-11
1;6000;10,37;B;7;PROPRIA;31200;23;0-15;8-11
0;19425;11,11;B;3;ALUGADA;70000;23;0-15;11-13.5
0;2800;7,66;A;2;PROPRIA;37000;29;0-15;0-8
0;4500;16,02;D;0;ALUGADA;50400;34;0-15;13.5+
0;11000;5,79;A;22;ALUGADA;53004;26;15-30;0-8
0;13850;12,68;C;7;PRESTACAO;47000;23;0-15;11-13.5
0;5000;10,74;B;29;ALUGADA;63000;25;15-30;8-11
0;19800;15,65;D;2;PRESTACAO;165000;47;0-15;13.5+
0;20000;11,11;B;5;ALUGADA;64700;38;0-15;11-13.5
0;6650;10,37;B;0;PRESTACAO;43000;22;0-15;8-11
0;6000;9,63;B;5;ALUGADA;28000;23;0-15;8-11
0;3100;11,11;B;18;PRESTACAO;129900;27;15-30;11-13.5
0;7200;7,29;A;3;ALUGADA;25200;36;0-15;0-8
0;8000;5,79;A;4;ALUGADA;76860;27;0-15;0-8
0;10000;10;B;14;PRESTACAO;69996;22;0-15;8-11
0;10000;9,63;B;10;ALUGADA;22000;26;0-15;8-11
0;8000;10,37;B;1;PRESTACAO;28650;39;0-15;8-11
0;4000;10,74;B;3;ALUGADA;54000;27;0-15;8-11
0;13000;5,79;A;9;PROPRIA;35556;24;0-15;0-8
0;7500;7,29;A;7;PRESTACAO;132000;40;0-15;0-8
0;8500;5,79;A;;PRESTACAO;57253;41;Missing;0-8
0;4000;10,37;B;2;ALUGADA;50000;25;0-15;8-11
0;5000;14,17;C;0;ALUGADA;54860;23;0-15;13.5+
0;2400;13,06;C;18;PRESTACAO;105000;42;15-30;11-13.5
0;7450;13,06;C;13;PRESTACAO;70600;22;0-15;11-13.5
0;3000;;C;3;ALUGADA;24000;38;0-15;Missing
0;9600;14,91;D;1;ALUGADA;125000;31;0-15;13.5+
0;5000;7,29;A;30;ALUGADA;60000;32;15-30;0-8
0;12500;6,92;A;4;ALUGADA;40000;26;0-15;0-8
0;5000;5,79;A;3;PRESTACAO;54000;26;0-15;0-8
0;9000;13,8;C;5;PROPRIA;60000;60;0-15;13.5+
