Amount;First-Two
4775719,50;47
4400,00;44
607,03;60
200,00;20
216,86;21
40,00;40
35875,69;35
808056,31;80
351,87;35
38,44;38
71818,32;71
11,06;11
1355,26;13
7,68;76
1937943,25;19
776,60;77
9186,60;91
25,00;25
12,65;12
1000,00;10
5850,00;58
38521,00;38
23357,52;23
7000,00;70
3012,95;30
1528,56;15
136,18;13
9201,99;92
89,71;89
14107,19;14
408,00;40
375,00;37
3,00;30
829,82;82
2,85;28
19192,49;19
196,59;19
234,63;23
352,07;35
6790,55;67
149,94;14
2925,00;29
124680,96;12
56,53;56
201467,30;20
98,96;98
3222,72;32
27747,83;27
1912,39;19
1116,83;11
15620,23;15
500,00;50
40,00;40
261,32;26
18,00;18
159,00;15
822,53;82
10909,41;10
480,00;48
176,82;17
598,00;59
1380,00;13
138,53;13
18,00;18
551,68;55
5063,35;50
26652,86;26
64116,20;64
2968,00;29
4506,21;45
199,50;19
7913,86;79
5754,38;57
794,98;79
2492,00;24
95,21;95
484,11;48
40,00;40
30,36;30
155,93;15
4,60;46
416,00;41
54,15;54
374,42;37
2429,07;24
578721,63;57
433,42;43
17377,20;17
41162,50;41
1923,28;19
946,77;94
918,00;91
471,36;47
92898,90;92
500,00;50
807665,00;80
510,35;51
1101,38;11
192,94;19
13,26;13
56,53;56
5367,70;53
437305,16;43
2082,89;20
25,97;25
5953,66;59
3075,00;30
618,71;61
185107,06;18
30,00;30
1169606,38;11
51724,40;51
320,00;32
276,91;27
10204,95;10
293,54;29
5640,94;56
22389,53;22
18595,87;18
16,94;16
29,93;29
18152,93;18
800,00;80
30,00;30
1002,33;10
107,20;10
7708,20;77
178,45;17
741,88;74
37,00;37
22181,00;22
5778,21;57
62009,84;62
600,00;60
8245,52;82
1,51;15
18390,00;18
14617,79;14
40240,02;40
20000,00;20
138,06;13
30,00;30
1473,93;14
470,93;47
1100,49;11
54,66;54
1619,12;16
2176,56;21
233,10;23
825,00;82
124,00;12
5736,27;57
65,79;65
25,06;25
75,00;75
941,43;94
341,21;34
57,00;57
8383,68;83
1634,40;16
13048,00;13
6,84;68
151,58;15
613,02;61
7722,83;77
4509,12;45
5774,05;57
787,34;78
514,08;51
3,36;33
6413,76;64
8111,88;81
22520,89;22
196,00;19
74726,41;74
2785,00;27
26,50;26
1788,50;17
18000,00;18
1811,66;18
25500,00;25
5798,26;57
5415,28;54
183,38;18
264,06;26
9882,00;98
6,65;66
48395,70;48
32,30;32
977,00;97
3378,48;33
7693,03;76
33960,85;33
19,67;19
4,56;45
5,00;50
58,80;58
57,00;57
2821,31;28
1126,81;11
1,96;19
125,00;12
934,82;93
80,25;80
119,00;11
222,45;22
50282,64;50
573,78;57
2236,01;22
11000,00;11
2913,70;29
40848,71;40
111,10;11
37,57;37
37,31;37
5,20;52
105678,90;10
113,00;11
4984,67;49
1962244,25;19
67,33;67
160,00;16
1215,32;12
28,47;28
916,00;91
1980,00;19
13051,44;13
141,60;14
12,05;12
324,00;32
595,00;59
4,99;49
126227,21;12
133,98;13
83,37;83
11703,66;11
2386,08;23
50,00;50
945,60;94
204722,83;20
120,00;12
399,38;39
520900,63;52
31,34;31
42,00;42
98984,90;98
245649,00;24
41,46;41
51778,44;51
51273,89;51
37710,00;37
2464,61;24
572,00;57
40,50;40
5,78;57
250,00;25
18,43;18
8000,00;80
268,00;26
34,45;34
99,00;99
229,59;22
8,66;86
194,40;19
10339,92;10
12597,84;12
347929,72;34
845453,44;84
124,49;12
37,00;37
32443,78;32
1304,24;13
166,55;16
517,96;51
1671,06;16
104,74;10
49,70;49
10614,77;10
2042,69;20
738993,75;73
809,45;80
1403,51;14
127,47;12
2112,65;21
6,76;67
48294,46;48
21,07;21
2907,41;29
92423,31;92
8295,76;82
69206,62;69
3774,06;37
4,00;40
81,86;81
73,38;73
2032,12;20
16309,00;16
725,00;72
1751,42;17
315,00;31
27504,72;27
450,00;45
3787,91;37
12565,44;12
2567,12;25
2288,21;22
346,18;34
5292,72;52
10,00;10
47237,76;47
340,54;34
10695,60;10
262,53;26
97583,05;97
1215,54;12
75,11;75
3147,28;31
20,00;20
132467,41;13
25000,00;25
4752,20;47
475,85;47
7753,68;77
658,35;65
25493,76;25
1923,07;19
938,19;93
294,07;29
3517,61;35
1100,00;11
4,96;49
978,93;97
40485,55;40
42,92;42
9,12;91
39,75;39
114,02;11
6530,19;65
63,59;63
16592,53;16
2404,88;24
953665,44;95
300,00;30
1750,00;17
281,05;28
0,01;10
24288,84;24
8429,40;84
4571,22;45
25,00;25
42,70;42
2382,02;23
515,00;51
90767,46;90
44,10;44
8836,82;88
63730,63;63
282077,63;28
123,64;12
1971,10;19
454,13;45
21202,40;21
8,46;84
746,40;74
73,92;73
111,10;11
789,64;78
9660,98;96
135,00;13
89435,14;89
6589,40;65
72,43;72
47,27;47
415,91;41
595,00;59
1516,85;15
6615,36;66
63,00;63
394,37;39
19,48;19
363,12;36
55,98;55
1987,88;19
250,33;25
50000,00;50
346,00;34
14992,41;14
812,18;81
1657,27;16
143,10;14
11,00;11
3300,00;33
486,30;48
1381,57;13
475,54;47
76,74;76
750,96;75
144,00;14
67,20;67
16595,34;16
281,92;28
1566,05;15
395,96;39
220182,13;22
280,00;28
2028,33;20
364,50;36
325,68;32
384,00;38
1088,00;10
18335,28;18
65619,82;65
28668,14;28
803,00;80
122,00;12
11,86;11
30,00;30
1250,64;12
21,51;21
30,00;30
1485,36;14
944,00;94
128,34;12
100,11;10
308,32;30
420,48;42
390,00;39
3056,21;30
4387,68;43
2137,30;21
13468,32;13
15,00;15
194000,00;19
113311,11;11
35790,61;35
94756,00;94
97222,22;97
32,40;32
13,33;13
178,85;17
2420,43;24
7,60;76
240,00;24
15166,98;15
99,67;99
990,00;99
45485,95;45
25598,77;25
560,80;56
12000,00;12
400,00;40
50,00;50
82,65;82
155,00;15
346,50;34
182,00;18
276,26;27
3796,68;37
124,62;12
16395,84;16
23936,29;23
80,86;80
467,86;46
14701,47;14
1240,02;12
2746,49;27
179252,05;17
105,43;10
525,92;52
591899,81;59
3562,07;35
455,00;45
5177,68;51
164,56;16
2574,19;25
172,50;17
8055,00;80
418,75;41
20918,42;20
7553,56;75
487818,00;48
2647,70;26
146,70;14
2250,30;22
325,12;32
137422,47;13
330,00;33
4401,00;44
94,50;94
640,00;64
2895,69;28
58,00;58
617,30;61
220,59;22
109,63;10
5,00;50
10,27;10
171,65;17
6484,37;64
214,95;21
19,92;19
10901,63;10
192,80;19
14,95;14
7792,85;77
29,88;29
120,00;12
99,00;99
12895,29;12
2970,00;29
351,10;35
377530,09;37
95059,80;95
4217,00;42
246,68;24
6,36;63
1200,00;12
153393,75;15
534,77;53
200980,05;20
46,16;46
568,53;56
599,20;59
27,84;27
654,55;65
4802,31;48
6576,55;65
542105,94;54
5840,22;58
18,00;18
1710,39;17
5780,44;57
480,68;48
1320,00;13
570,58;57
163,32;16
5348,31;53
219,10;21
106,69;10
350000,00;35
168,00;16
167,92;16
1671,06;16
150,20;15
14,00;14
12208,34;12
161,33;16
11492,10;11
145,00;14
23472,00;23
131299,20;13
13095,36;13
69877,04;69
755865,50;75
2182,33;21
36,77;36
663,00;66
163,44;16
27057,01;27
1525,23;15
1501,54;15
184,40;18
3037,72;30
106,85;10
12038,66;12
69409,10;69
191,75;19
1926,90;19
32,84;32
3417,56;34
37710,00;37
80,00;80
26,33;26
1746,72;17
1344,92;13
5,00;50
6124,21;61
110,00;11
10,00;10
31,92;31
34959,43;34
251829,50;25
1610107,88;16
2958,48;29
9327,77;93
516,78;51
50,00;50
84,14;84
26,56;26
18,35;18
6870,83;68
123,31;12
2286,00;22
1571,00;15
308,70;30
1982,79;19
70356,15;70
9214,23;92
201,00;20
320,83;32
1039,73;10
1,04;10
138,00;13
224,88;22
16,56;16
80,00;80
51,95;51
576,63;57
46,20;46
2500,00;25
56,53;56
2990,96;29
56577,91;56
1930,23;19
2847,68;28
195,00;19
20,24;20
1657,44;16
2830,64;28
1371,55;13
256,85;25
286,00;28
864,00;86
250,00;25
1730,88;17
1425,24;14
2,43;24
313,16;31
285,47;28
1400,00;14
70,83;70
957,91;95
104832,15;10
2311,44;23
41,99;41
10,85;10
427,67;42
2325,52;23
20,65;20
61,20;61
46,00;46
1351123,50;13
1514,43;15
717,12;71
1112,75;11
225,00;22
100,00;10
5097,37;50
565,30;56
100000,00;10
45275,58;45
628,00;62
921,31;92
59,98;59
895321,88;89
395,71;39
57,60;57
6287,09;62
1102,26;11
268,47;26
26813,74;26
1094,10;10
18767,89;18
105,44;10
26,78;26
18,16;18
7654966,50;76
5925,00;59
243,71;24
200000,00;20
73,73;73
21983,00;21
61,20;61
3767,17;37
77,76;77
56,53;56
305,24;30
29326,54;29
126,88;12
0,49;49
10603,24;10
8429,40;84
226,39;22
90,07;90
133480,19;13
28,75;28
1765,68;17
203,08;20
849640,00;84
44461,80;44
770,54;77
100,87;10
48,83;48
117565,46;11
28938,87;28
5266,21;52
32,49;32
9500,00;95
401089,00;40
798,00;79
25,00;25
10000,00;10
432,00;43
5562,76;55
4700000,00;47
16153,68;16
16284,83;16
1328,41;13
5121,37;51
629,89;62
19,49;19
141,62;14
1482,87;14
667056,63;66
17,00;17
149,66;14
1297,54;12
424,04;42
9300,00;93
66217,08;66
276,73;27
70042,16;70
50,00;50
43,47;43
3520,00;35
478,93;47
3,25;32
34,95;34
12,98;12
10636,83;10
567,00;56
14,49;14
40,00;40
121,00;12
1365,48;13
802,04;80
2423,08;24
7,18;71
169,59;16
46868,58;46
10,44;10
7030,41;70
936,89;93
120,00;12
3153,60;31
1461,00;14
2390,83;23
691,24;69
302,13;30
500,00;50
595,81;59
206,62;20
56445,18;56
30,16;30
5776,57;57
24,46;24
1639,03;16
41,56;41
56343,60;56
200,00;20
53511,96;53
1702,48;17
6148,65;61
134,95;13
21,15;21
1085,27;10
912,63;91
1164,78;11
324,68;32
10,63;10
2775000,00;27
7,73;77
1397,05;13
1110,84;11
415,37;41
374,02;37
192,87;19
365,96;36
7204,02;72
2716,56;27
105,79;10
438,00;43
18709,07;18
43,83;43
14099,40;14
390,17;39
12290,00;12
28004,17;28
3194,95;31
682,50;68
15,46;15
7,19;71
5785,27;57
793,67;79
7751,93;77
800,00;80
12,26;12
17031,60;17
721,08;72
56767,77;56
127,67;12
96,42;96
41176,56;41
4,41;44
13411,45;13
40,00;40
12,35;12
3,37;33
106799,74;10
935,79;93
22,37;22
163,99;16
60,82;60
1259,09;12
113,06;11
15,51;15
463,14;46
286,23;28
60,52;60
920,74;92
1906,34;19
204,00;20
1862,23;18
40,16;40
991,88;99
202,50;20
4,56;45
61,02;61
20,55;20
264,72;26
14,19;14
368,50;36
113,56;11
217,05;21
75000,00;75
7701,60;77
2498,27;24
562,10;56
4,65;46
201,11;20
465,68;46
3476,74;34
387,85;38
17241,84;17
304,90;30
2995659,75;29
135,00;13
6131,26;61
12,00;12
150,00;15
506,75;50
448,38;44
1027,04;10
2601,21;26
243,71;24
400,50;40
307825,19;30
1766,67;17
481,00;48
40,00;40
680,89;68
48,03;48
848,00;84
558,26;55
4151,61;41
453,75;45
1494,36;14
131,76;13
527,12;52
7304,40;73
6120,98;61
2093,00;20
262,09;26
67,03;67
73636,49;73
194800,00;19
76,29;76
12000,00;12
619419,56;61
12,00;12
182,50;18
353,42;35
844799,75;84
1837,75;18
405,43;40
621,83;62
160,60;16
6538,32;65
24,00;24
161990,00;16
12,00;12
989,00;98
2976,34;29
50848,13;50
120,00;12
3302,26;33
1887,44;18
551,56;55
45,66;45
16259,74;16
7830,00;78
1322,80;13
77,63;77
27444,24;27
241,07;24
20338,16;20
1321,61;13
2910,86;29
1459,76;14
1497,00;14
26,87;26
56767,54;56
73,13;73
50,00;50
1957,60;19
150,84;15
1614131,38;16
42653,88;42
148,74;14
855435,69;85
1,97;19
105459,53;10
109304,13;10
13,33;13
382,85;38
8750,00;87
640,98;64
1416,62;14
226,00;22
863,65;86
287,10;28
1,88;18
56,00;56
186,24;18
13051,44;13
67775,13;67
1120,00;11
212,55;21
4755,60;47
25,00;25
942,48;94
92898,90;92
15,45;15
30,00;30
4857,08;48
747,00;74
93,50;93
553,00;55
9,64;96
24,95;24
9000,00;90
400,00;40
214,43;21
921,15;92
3257,15;32
26,25;26
6851,85;68
26,32;26
16250,00;16
353,34;35
5,00;50
35,60;35
415,37;41
2764,33;27
31,54;31
1,16;11
110,93;11
570955,31;57
952,00;95
193,24;19
54038,24;54
274,95;27
365,29;36
2,15;21
34884720,00;34
500,00;50
16223,76;16
1017,54;10
5,00;50
0,14;14
812,50;81
120,00;12
176,45;17
5314,96;53
80,02;80
2941,90;29
17,56;17
3071,25;30
36,41;36
8568,89;85
123376,20;12
66,85;66
167,00;16
40,00;40
76,50;76
74,34;74
1069,20;10
52767,45;52
850000,00;85
2941,65;29
1079,20;10
583,65;58
821450,69;82
43462,89;43
800,00;80
104,51;10
14397,94;14
726,00;72
5644,39;56
144000,00;14
1450,08;14
295,00;29
193,64;19
46,10;46
225,12;22
240,00;24
18384,63;18
27528,42;27
30,53;30
10167,00;10
4691,67;46
13,62;13
20060,33;20
267,01;26
11,28;11
537,38;53
3789,72;37
1810,74;18
1544,78;15
20,31;20
671,98;67
12749,14;12
15997,68;15
198,32;19
391238,13;39
5,75;57
6800000,00;68
2,31;23
402618,13;40
830,36;83
17241,84;17
10,22;10
50,00;50
2084,00;20
95,44;95
3468872,50;34
76,52;76
8251,20;82
801,49;80
3247,20;32
1502,92;15
418,00;41
401,00;40
121701,07;12
202,23;20
1256,55;12
53251,06;53
114,34;11
136,73;13
10159,20;10
29,88;29
5725,17;57
25,00;25
1130,60;11
31325,04;31
0,29;29
820,83;82
1134,00;11
7562,23;75
5,00;50
223920,00;22
7,64;76
19,49;19
6385,50;63
70,00;70
56,53;56
12375,00;12
9,03;90
43,84;43
3275,87;32
450,87;45
75000,00;75
450,00;45
25,00;25
42806,05;42
74,83;74
11831,71;11
149,66;14
50,00;50
875,00;87
3609,90;36
4658,15;46
84,44;84
4,00;40
572212,38;57
2003,04;20
200,00;20
311,90;31
6518,06;65
73052,64;73
2010,00;20
441,52;44
129,60;12
13,45;13
66,63;66
85,24;85
4269,52;42
12373,20;12
32,86;32
88,26;88
776,98;77
14433,37;14
11,50;11
771,12;77
5246,00;52
1611671,13;16
900115,06;90
115787,31;11
5295,78;52
25262,53;25
1420,56;14
1570,04;15
722,26;72
17670,24;17
439,66;43
1254,35;12
750,00;75
1666,67;16
902,28;90
949,32;94
1283,46;12
98832,56;98
4,96;49
147,12;14
1,49;14
772,50;77
285,25;28
24,07;24
2,70;27
1768,10;17
30832,50;30
1923,07;19
5,00;50
38,00;38
4208,95;42
91,72;91
498,22;49
13051,44;13
304,77;30
78,45;78
70143,19;70
86,00;86
49,50;49
50,00;50
158,14;15
17481,79;17
27,03;27
676,00;67
1238,40;12
119,64;11
99,00;99
89233,00;89
9175,58;91
2057,04;20
115882,72;11
336,20;33
6326,24;63
2296,19;22
261,00;26
819,90;81
7010,98;70
24561526,00;24
9000,00;90
112,50;11
11090,88;11
506,00;50
99464,40;99
17100,00;17
190,00;19
28,61;28
3168,00;31
55,85;55
30,00;30
75,00;75
30,00;30
47596,01;47
18596,45;18
278,23;27
902,15;90
29,85;29
3018,45;30
975,00;97
1770,88;17
75,31;75
3397,05;33
8,38;83
255,15;25
19872,00;19
4,10;41
373,20;37
9594,00;95
1548,72;15
1733,09;17
0,49;49
5,00;50
69132,22;69
1393,80;13
4630,32;46
2888,00;28
1283,39;12
30,00;30
72657,00;72
1549145,00;15
71,64;71
1499,40;14
13,89;13
405,94;40
12,91;12
30,00;30
1051,28;10
4015,39;40
1863,00;18
15869,00;15
79,99;79
420336,63;42
7390,91;73
13,46;13
88,20;88
123741,33;12
5119,22;51
268,95;26
12792,56;12
8107,68;81
291978,00;29
1307,36;13
1,93;19
2454,35;24
4642,70;46
894,12;89
28974,35;28
63448,39;63
129092,63;12
18,75;18
330308,09;33
2640928,00;26
1051,57;10
13270,50;13
148,73;14
282,36;28
6975,72;69
1554,56;15
81370,65;81
39,02;39
217,97;21
9,21;92
35886,97;35
1130,60;11
57,51;57
1420,21;14
113,72;11
9,50;95
1,34;13
57,32;57
40,10;40
5418,02;54
21,76;21
2,05;20
93,15;93
581,14;58
9,27;92
333,00;33
173,20;17
4980,14;49
217,31;21
60,00;60
5,00;50
418,07;41
1074,60;10
21833,28;21
60,55;60
30,26;30
44203,51;44
12,00;12
2160,58;21
57,37;57
56,53;56
199,69;19
75,00;75
18831,60;18
718,40;71
4696,41;46
3336,62;33
51318,75;51
98882,42;98
3153,60;31
7800,00;78
3537086,00;35
12037,47;12
11193,70;11
8939,00;89
207,66;20
453,00;45
4,73;47
18834,10;18
2332,80;23
120,00;12
123750,00;12
92,00;92
76,55;76
2254,78;22
74,83;74
42,27;42
2256,26;22
1084,64;10
595,00;59
421,00;42
4430,00;44
222,84;22
3500000,00;35
152,96;15
62,53;62
280,00;28
7585,20;75
40721,14;40
1361,18;13
727,78;72
3195,54;31
543673,69;54
401,26;40
267,30;26
9873,61;98
503,14;50
207,72;20
20,50;20
172,73;17
21,45;21
787,87;78
155,00;15
202365,44;20
17038,80;17
1979,27;19
180000,00;18
61,36;61
590240,38;59
386,00;38
72544,28;72
62,36;62
5078,29;50
11593,34;11
1382,40;13
37,58;37
6,75;67
160000,00;16
49832,16;49
17856,00;17
135,83;13
49,50;49
168,00;16
87242,85;87
16,50;16
38,66;38
181,84;18
5000000,00;50
26,99;26
10,00;10
1200,00;12
29,53;29
10058,56;10
18000,00;18
32,40;32
70,09;70
36920,17;36
554,54;55
421,55;42
1429,74;14
200000,00;20
675,53;67
1431,05;14
1449,60;14
3696,48;36
1683,84;16
2500,00;25
67022,19;67
23,90;23
1592,32;15
50875,00;50
2,70;27
1814,48;18
3,50;35
876070,50;87
17577,44;17
2439,60;24
565,90;56
604,67;60
2817,62;28
20699,86;20
13,40;13
3140,26;31
60000,00;60
284,95;28
449,90;44
14,42;14
81,03;81
28159,11;28
363,00;36
85871,91;85
8665,20;86
221,00;22
350,00;35
12991,39;12
1634,40;16
2511506,75;25
1312,63;13
7225,20;72
6428,16;64
275,00;27
61,74;61
145,08;14
53744,08;53
1784,82;17
128,00;12
3722,89;37
54,00;54
577,42;57
3155,17;31
17384,20;17
151,71;15
3704,50;37
172589,17;17
69,25;69
37198,94;37
2068,98;20
66,60;66
1939,08;19
11090,88;11
789,32;78
305,00;30
816,00;81
4613,00;46
802,28;80
32,95;32
1107559,38;11
33099,00;33
32330,83;32
346,18;34
17484,47;17
35,56;35
5,00;50
1326,38;13
3430,56;34
572,00;57
1275,00;12
18834,10;18
1592,31;15
15,31;15
777,00;77
15,90;15
1988,99;19
45,38;45
4829,26;48
5000,00;50
2900335,50;29
18174,24;18
6017,23;60
10,00;10
502129,09;50
150,89;15
1119,86;11
2174,44;21
80,00;80
5,59;55
240,56;24
710,00;71
2,23;22
93,10;93
42,28;42
33369,30;33
2853,89;28
1522,00;15
160,00;16
2440,80;24
193,18;19
8826,00;88
45,00;45
2693,55;26
355,50;35
158,45;15
2064,79;20
1003,31;10
3264,75;32
17695,80;17
30999,00;30
942,88;94
2695,18;26
213138,23;21
4180,10;41
1934,33;19
90,00;90
24860,16;24
3,97;39
108,33;10
23716,28;23
7889,54;78
49,50;49
246,00;24
2264177,00;22
39730,81;39
61,20;61
10000,00;10
1,14;11
12221,78;12
100,00;10
4,00;40
2227115,00;22
591,57;59
3748,00;37
7560,00;75
963,90;96
13000,29;13
852,64;85
1225,11;12
90,00;90
39,43;39
695,88;69
40,00;40
9085,74;90
800,00;80
783,90;78
7117,92;71
3745,19;37
5154607,00;51
236,54;23
50000,00;50
38,21;38
4635,36;46
163986,64;16
24,67;24
522,77;52
13,14;13
10174,52;10
1784,00;17
136,85;13
234,09;23
1086,75;10
1610073,88;16
5451,93;54
24,30;24
0,46;46
218,64;21
112,36;11
17490,00;17
197,28;19
144,00;14
7,68;76
10000,00;10
6919,43;69
1300,00;13
400,00;40
460,25;46
57,02;57
605066,56;60
32,41;32
401103,00;40
523,05;52
143,27;14
99,85;99
1552,85;15
46,52;46
1218,58;12
6432,48;64
558,65;55
3,00;30
516,45;51
48055,92;48
5291,02;52
419425,00;41
64,10;64
21,40;21
5415,80;54
13688,79;13
35,00;35
178,35;17
41,09;41
400,00;40
82,72;82
50,00;50
42,42;42
24,36;24
4188,96;41
23764,94;23
19075,50;19
8,99;89
1,49;14
48,75;48
298346,31;29
90,00;90
884,00;88
108,00;10
26,18;26
742,00;74
10,00;10
9620,72;96
6833,52;68
228,31;22
80,00;80
139,80;13
30000,00;30
171,29;17
1238,40;12
870,84;87
3140,47;31
20,00;20
2045,90;20
258,33;25
2039,80;20
1213,20;12
245,00;24
442,82;44
2444,62;24
292,00;29
481,68;48
1129,80;11
1313,87;13
35,00;35
545,33;54
43237,64;43
11,75;11
25,20;25
31767,55;31
416,69;41
15455,52;15
3292,65;32
1129,24;11
49,32;49
34,92;34
1917,76;19
1394,50;13
425,83;42
360,00;36
4,60;46
162,00;16
1144036,50;11
150,00;15
270,58;27
1200,00;12
10003,88;10
3486,60;34
4742,60;47
3481,74;34
295,00;29
5,00;50
99,00;99
374,00;37
64629,42;64
3832,50;38
5,00;50
35,00;35
450,00;45
3050,70;30
90000,00;90
59332,50;59
531,21;53
195417,89;19
856,00;85
4,38;43
12,50;12
146747792,00;14
10522029,00;10
24850,80;24
114,22;11
5,60;56
35,60;35
100,00;10
3495,71;34
11934,00;11
134,00;13
5000,00;50
0,60;60
89805,78;89
2482,42;24
11582,24;11
593,86;59
0,03;30
0,40;40
332000,00;33
417618,97;41
105,83;10
273,18;27
32,80;32
3444424,25;34
586,39;58
7553,56;75
35889,75;35
805,18;80
24652,55;24
64,00;64
8099,70;80
12850,13;12
8288,71;82
115,00;11
542,07;54
81,00;81
6501,35;65
50000,00;50
1737,00;17
30,00;30
179,25;17
440,72;44
170,27;17
210,55;21
2083,33;20
15,63;15
259050,83;25
81,94;81
2745,00;27
734805,88;73
12134,66;12
4298,31;42
165,78;16
102,72;10
220,00;22
956,39;95
295,88;29
1010,32;10
152,64;15
179695,28;17
1238,40;12
2490,36;24
344,29;34
926,25;92
27,12;27
1257,84;12
8136105,50;81
2383,94;23
2575,23;25
4483357,00;44
17015,25;17
34,83;34
1753,18;17
9000,00;90
307,80;30
7161,21;71
23789,90;23
3649,29;36
91,15;91
16228,80;16
984,38;98
21,40;21
60,54;60
32,15;32
886,02;88
35,64;35
6292,86;62
129,84;12
831439,63;83
4358,07;43
8840000,00;88
124,62;12
188,13;18
2107,23;21
14596,37;14
378,73;37
6,07;60
