"stmt_frq";"date_acct";"type_disp";"date_loan";"amount";"duration";"payments";"response";"date_birth";"gender";"type_card";"min1";"max1";"mean1";"min2";"max2";"mean2";"min3";"max3";"mean3";"min4";"max4";"mean4";"min5";"max5";"mean5";"min6";"max6";"mean6";"has_card"
"weekly";9653;"OWNER";10154;68664;24;2861;"1";3701;"F";"0.NA";18833,4;36642,4;24566,2666666667;18833,4;68423,3;34800,7;18833,4;68423,3;35064,9933333333;18833,4;68589,3;39661,59;18833,4;68589,3;37997,825;18833,4;68589,3;38678,3928571429;"0"
"weekly";9653;"DISPONENT";10154;68664;24;2861;"1";4986;"M";"0.NA";18833,4;36642,4;24566,2666666667;18833,4;68423,3;34800,7;18833,4;68423,3;35064,9933333333;18833,4;68589,3;39661,59;18833,4;68589,3;37997,825;18833,4;68589,3;38678,3928571429;"0"
"after_tr";9654;"OWNER";10043;74772;36;2077;"1";33228;"M";"0.NA";14465,2;33277,4;25622,6;12368,7;33277,4;22954,5666666667;12368,7;33277,4;22581,1444444444;12368,7;33277,4;22459,9916666667;12368,7;33277,4;22571,7193548387;12368,7;33277,4;22748,1921052632;"0"
"monthly";9654;"OWNER";9815;46176;48;962;"1";35370;"M";"0.NA";30929,1;49038,1;39929,3;30929,1;54705,1;41531,6;29598,5;54705,1;40542,3909090909;19273,5;54705,1;38007,4857142857;19109;54705,1;35651,425;1000;54705,1;33613,1058823529;"0"
"monthly";9655;"OWNER";9779;64656;48;1347;"1";28201;"M";"classic";31140;44749;37209,6666666667;21989,3;44749;32817,65;19571,9;44749;30804,4;13809;44749;28232,5090909091;200;44749;25896,4666666667;200;44749;25896,4666666667;"1"
"monthly";9655;"DISPONENT";9779;64656;48;1347;"1";26264;"F";"0.NA";31140;44749;37209,6666666667;21989,3;44749;32817,65;19571,9;44749;30804,4;13809;44749;28232,5090909091;200;44749;25896,4666666667;200;44749;25896,4666666667;"0"
"monthly";9655;"OWNER";10128;127200;48;2650;"1";34794;"M";"0.NA";28681,4;44582,4;36127,7714285714;24760,5;44582,4;34074,0357142857;20461,6;44582,4;31847,1571428571;20461,6;46451,8;31590,37;16112;46451,8;29705,9378378378;16112;46451,8;28697,7829787234;"0"
"monthly";9655;"OWNER";9917;59136;48;1232;"1";3630;"F";"0.NA";16155,9;22740,4;18236,75;16155,9;28255,9;21157,2;16155,9;28255,9;22405,175;16155,9;32218,6;23736,9586206897;16155,9;32572,8;24596,2424242424;16155,9;32572,8;24957,8083333333;"0"
"monthly";9655;"OWNER";10063;191088;48;3981;"1";33850;"M";"0.NA";25317,7;43391,7;36161,4666666667;15086,3;43391,7;32393,6;13219,3;43391,7;29934,7842105263;12325,4;43391,7;28728,076;12325,4;43391,7;28802,4393939394;12325,4;43391,7;28402,39;"0"
"monthly";9656;"OWNER";9822;228276;36;6341;"1";33452;"M";"0.NA";38848,9;53863,5;49163,62;38848,9;60236,6;51060,7222222222;38848,9;60236,6;50075,7083333333;32654,9;60236,6;47982,1466666667;22854,5;60236,6;44708,5944444444;500;60236,6;41402,135;"0"
"monthly";9656;"DISPONENT";9822;228276;36;6341;"1";35598;"F";"0.NA";38848,9;53863,5;49163,62;38848,9;60236,6;51060,7222222222;38848,9;60236,6;50075,7083333333;32654,9;60236,6;47982,1466666667;22854,5;60236,6;44708,5944444444;500;60236,6;41402,135;"0"
"weekly";9656;"OWNER";9761;84120;24;3505;"1";29280;"F";"0.NA";32044,9;80874,9;59177,15;32044,9;89570,9;64250,8214285714;32044,9;89570,9;62711,8882352941;900;89570,9;56910,6894736842;900;89570,9;56910,6894736842;900;89570,9;56910,6894736842;"0"
"monthly";9661;"OWNER";10255;37944;36;1054;"1";35163;"F";"classic";60151,1;96765,7;80911,65;60151,1;100074,6;83289,6666666667;59781,9;100074,6;81391,3956521739;59781,9;100074,6;80804,15;56421,5;100074,6;79430,803125;53963,5;100074,6;78673,175;"1"
"monthly";9662;"OWNER";10030;33348;12;2779;"1";254;"F";"0.NA";17171,7;32786,3;25600,35;12704,9;62175,9;28705,9444444444;12656,7;62175,9;25091,9153846154;12656,7;62175,9;25893,8529411765;12656,7;63063,5;27971,1636363636;12656,7;69786,9;31967,175862069;"0"
"monthly";9663;"OWNER";9800;192744;36;5354;"1";34406;"M";"0.NA";27799,1;72899,1;43613,0714285714;27799,1;72899,1;48202,5461538462;27799,1;128778,8;63894,6666666667;27799,1;128778,8;64903,368;200;128778,8;60119,5357142857;200;128778,8;60119,5357142857;"0"
"monthly";9663;"DISPONENT";9800;192744;36;5354;"1";485;"F";"0.NA";27799,1;72899,1;43613,0714285714;27799,1;72899,1;48202,5461538462;27799,1;128778,8;63894,6666666667;27799,1;128778,8;64903,368;200;128778,8;60119,5357142857;200;128778,8;60119,5357142857;"0"
"weekly";9663;"OWNER";10166;238716;36;6631;"1";34515;"M";"0.NA";45116,9;84900,9;71344,6714285714;41652,3;84900,9;70602,4285714286;38298,3;84900,9;68058,7454545455;38298,3;85522;68729;38298,3;115150,5;70873,027027027;38298,3;115150,5;73005,7613636364;"0"
"monthly";9668;"OWNER";10014;86880;12;7240;"1";25712;"F";"classic";34356,5;95131,5;55836,0333333333;34356,5;95131,5;62604,4166666667;34356,5;95131,5;61625,1882352941;33681,8;95131,5;58685,4782608696;33681,8;95131,5;57408,7931034483;25137,4;102598,4;56192,0736842105;"1"
"monthly";9672;"OWNER";10174;59448;24;2477;"1";32111;"M";"0.NA";16828,8;33869,8;21514,7333333333;16828,8;41032,8;25663,6363636364;16828,8;41032,8;27808,0888888889;16828,8;41032,8;26544,1791666667;9238,1;41032,8;25280,2275862069;4996,7;41032,8;23113,3432432432;"0"
"monthly";9672;"OWNER";9792;22968;36;638;"1";29427;"F";"0.NA";30562,8;38831;33325,2;25926,3;38831;31342,5285714286;17355;38831;27965,03;1000;38831;24150,4416666667;1000;38831;24150,4416666667;1000;38831;24150,4416666667;"0"
"after_tr";9679;"OWNER";10363;49872;12;4156;"1";35471;"F";"0.NA";76514,2;109652,1;85429,4;65110,1;111451,1;84580,5458333333;58690,9;111451,1;84849,1382352941;34247,9;111451,1;74180,5652173913;34247,9;111451,1;68947,2762711864;34247,9;111451,1;67057,6424242424;"0"
"monthly";9679;"OWNER";10327;188532;36;5237;"1";2069;"F";"0.NA";22144,8;49990,3;36579,12;22144,8;113324,9;55255,04375;22144,8;113324,9;50614,4461538462;22144,8;139923,7;60225,185;22144,8;139923,7;66190,94;22144,8;139923,7;64388,7363636364;"0"
"weekly";9680;"OWNER";10245;123300;36;3425;"1";27469;"F";"classic";33966,2;96835,5;61148,8583333333;33966,2;101135,5;63369,9894736842;32600,1;101135,5;61793,064;32600,1;104400,1;61993,1823529412;22054;104400,1;57871,8435897436;22054;104400,1;58578,95;"1"
"monthly";9681;"OWNER";9894;117420;60;1957;"1";35115;"M";"0.NA";22465,8;43845,8;31963,8375;22465,8;68584,8;39912,552;22465,8;68584,8;42388,3133333333;22465,8;68584,8;43338,0484848485;22465,8;68584,8;43666,6;22465,8;68584,8;43350,7743589744;"0"
"monthly";9684;"OWNER";10221;293160;60;4886;"1";2938;"F";"0.NA";14840,8;19155,4;18051,025;11824,1;24767,1;17554,4333333333;11824,1;41646,4;21149,7153846154;11824,1;55255,6;27403,6055555556;11824,1;88667,7;36929,8086956522;11824,1;94016,8;45561,5517241379;"0"
"weekly";9685;"OWNER";10358;140064;24;5836;"1";29418;"F";"classic";68038;106256,3;85116,7428571429;63465,3;106256,3;79647,275;42221,1;106256,3;70212,085;33589;106256,3;64348,0548387097;33589;106256,3;65047,4131578947;33589;106256,3;65545,1755555556;"1"
"monthly";9685;"OWNER";10083;300600;60;5010;"1";34510;"F";"classic";43863;73926;59018,1125;41784,3;82083,1;62336,6352941177;37754,1;82848,1;59283,648;30639,6;82848,1;54468,4941176471;24267,8;82848,1;51070,9377777778;24267,8;82848,1;50293,7907407407;"1"
"monthly";9685;"OWNER";10219;24180;60;403;"1";25128;"M";"0.NA";64270,5;97336,5;85187,8818181818;64270,5;97336,5;84123,825;64270,5;97336,5;83366,7931034483;64270,5;97336,5;84353,645;64270,5;97336,5;85346,8612244898;64270,5;97336,5;85946,6586206897;"0"
"monthly";9685;"OWNER";10031;305424;48;6363;"1";34253;"F";"0.NA";7641,4;21141,4;13493,3333333333;7619,1;21141,4;12726,1;7619,1;22001,6;14574,1333333333;7619,1;36582,3;18585,5083333333;7619,1;41336,2;19848,6838709677;7619,1;68824,4;24769,175;"0"
"after_tr";9687;"OWNER";10223;177504;48;3698;"1";27130;"M";"classic";17381,3;19981,3;18060,9;17381,3;23199,7;19342,8;16620,2;23199,7;19110,2666666667;14855,3;23199,7;18515,275;14855,3;23199,7;18303,5;14855,3;23199,7;18435,2818181818;"1"
"monthly";9694;"OWNER";10027;150912;36;4192;"1";2095;"F";"classic";36837,3;71846,5;49519,45;33385,5;71846,5;45984,2454545455;21435,3;71846,5;39264,81875;19653,7;71846,5;35360;19653,7;71846,5;33770,9074074074;19653,7;71846,5;38578,0885714286;"1"
"monthly";9694;"DISPONENT";10027;150912;36;4192;"1";210;"M";"0.NA";36837,3;71846,5;49519,45;33385,5;71846,5;45984,2454545455;21435,3;71846,5;39264,81875;19653,7;71846,5;35360;19653,7;71846,5;33770,9074074074;19653,7;71846,5;38578,0885714286;"0"
"monthly";9694;"OWNER";10112;162576;36;4516;"1";30341;"M";"classic";34941,8;58604,4;52166,2333333333;31067;58604,4;50424,4333333333;31067;66482,2;46407,3545454545;31067;66482,2;46183,6;31067;66482,2;46437,1694444444;31067;70035,1;47128,511627907;"1"
"monthly";9695;"OWNER";10015;272220;60;4537;"0";28024;"F";"0.NA";1569,9;4235,9;2114,78;-625,1;13770,4;7264,36923076923;-625,1;16265,4;8480,935;-625,1;19814;10474,7518518519;-625,1;74394,3;17935,7142857143;-625,1;93792,7;35055,2224489796;"0"
"monthly";9695;"OWNER";10118;177804;36;4939;"1";552;"F";"0.NA";46296,7;88258,7;61872,02;30318;88258,7;52251,2642857143;17373,5;88258,7;47413,9181818182;17373,5;88258,7;46129,3357142857;17373,5;88258,7;46703,1470588235;17373,5;88258,7;46393,6948717949;"0"
"monthly";9696;"OWNER";10370;174960;24;7290;"1";2814;"F";"0.NA";50230,6;121530,6;75747,175;50052,9;121530,6;71092,6076923077;47282,3;121530,6;66406,355;25682,8;121530,6;59666,5692307692;25682,8;121530,6;56711,2361111111;20110,2;121530,6;54941,0785714286;"0"
"monthly";9698;"OWNER";9941;94488;24;3937;"1";32374;"M";"0.NA";68165,9;100083,9;83110,1888888889;53606,6;101102,6;74380,0210526316;9340,7;101102,6;57529,6107142857;9340,7;101102,6;55641,6888888889;9340,7;101102,6;59307,4565217391;9340,7;105964,6;60149,9090909091;"0"
"monthly";9698;"OWNER";9937;66696;24;2779;"0";35419;"F";"0.NA";12551,9;29762,5;17839,06;12551,9;41882,5;22622,2636363636;12551,9;97645,9;49904,7260869565;12551,9;115744,9;55243,584375;12551,9;115744,9;56769,1361111111;12551,9;115744,9;55697,6641025641;"0"
"monthly";9699;"OWNER";10145;230400;60;3840;"1";33442;"M";"0.NA";49277,3;86776,7;65263,0333333333;49277,3;95313,7;62729,5526315789;45912,7;95313,7;61550,9923076923;45912,7;102569;64689,4333333333;45912,7;103399;70628,9306122449;45912,7;123241,8;73371,6983606557;"0"
"monthly";9700;"OWNER";10082;51360;12;4280;"0";27644;"F";"0.NA";34333,6;64529,7;41998,325;30059,1;158633,6;68624,2764705882;11202,1;158633,6;68770,9;11202,1;158633,6;71456,2705882353;11202,1;158633,6;68722,33;11202,1;158633,6;64631,4042553191;"0"
"monthly";9700;"OWNER";10344;104964;12;8747;"1";35194;"M";"0.NA";32793,3;51519,3;39034,8142857143;32317;51519,3;38674,3307692308;31317,8;51519,3;38015,4578947368;31192,7;51519,3;37588,82;31170,4;59296,4;38121,1;31170,4;59296,4;38895,17;"0"
"monthly";9702;"OWNER";10376;112752;36;3132;"1";31415;"F";"classic";46414,6;61819,6;52335,4;42773,9;61819,6;51139,6;42773,9;61819,6;51869,8777777778;38451,2;61819,6;49871,0769230769;38262,9;65425,9;50463,71875;38262,9;68401,9;51257,6081081081;"1"
"weekly";9703;"OWNER";10157;48096;24;2004;"1";32341;"M";"0.NA";23227,9;42824,9;35728,9;23227,9;45955,4;37650,9;23227,9;45955,4;36817,6578947368;17772;45955,4;34407,3653846154;17772;46064,9;34839,7787878788;17772;46064,9;34522,3717948718;"0"
"monthly";9704;"OWNER";10363;10944;36;304;"1";29775;"M";"0.NA";27668,2;31884,9;29406,2625;22468,2;31884,9;27008,2176470588;21175,5;31884,9;25481,6769230769;15629,2;31884,9;23437,1388888889;15629,2;31884,9;23016,802173913;15629,2;31884,9;22648,12;"0"
"monthly";9704;"OWNER";10104;97392;12;8116;"1";33046;"M";"0.NA";6146,2;20223,6;15794,24;6146,2;20223,6;15735,17;6146,2;28722,9;18140,1333333333;6146,2;35064,5;20956,019047619;6146,2;35064,5;21183,2384615385;6146,2;35064,5;21266,3875;"0"
"monthly";9704;"DISPONENT";10104;97392;12;8116;"1";33301;"F";"0.NA";6146,2;20223,6;15794,24;6146,2;20223,6;15735,17;6146,2;28722,9;18140,1333333333;6146,2;35064,5;20956,019047619;6146,2;35064,5;21183,2384615385;6146,2;35064,5;21266,3875;"0"
"monthly";9705;"OWNER";10203;30276;12;2523;"1";33642;"M";"0.NA";27682,6;115856;59534,0545454545;27682,6;115856;67931,39;27682,6;115856;66771,9357142857;27682,6;115856;62069,4888888889;26638,3;115856;58354,347826087;26638,3;115856;56895,5232142857;"0"
"monthly";9705;"OWNER";10203;30276;12;2523;"1";33642;"M";"0.NA";31457,9;119652,7;60769,46;31457,9;119652,7;68363,75;31457,9;119652,7;67547,7068965517;31457,9;119652,7;64120,7277777778;30783,3;119652,7;60922,2888888889;30783,3;119652,7;59430,0981818182;"0"
"monthly";9706;"OWNER";9953;18720;60;312;"1";33176;"M";"classic";44113;53913;48053,96;40987,6;53913;45775,72;34253,7;53913;44042,7695652174;34253,7;58660,4;45334,8724137931;34253,7;58660,4;45040,165625;34253,7;58660,4;44456,1714285714;"1"
"monthly";9706;"DISPONENT";9953;18720;60;312;"1";31387;"F";"0.NA";44113;53913;48053,96;40987,6;53913;45775,72;34253,7;53913;44042,7695652174;34253,7;58660,4;45334,8724137931;34253,7;58660,4;45040,165625;34253,7;58660,4;44456,1714285714;"0"
"weekly";9707;"OWNER";10318;279072;48;5814;"1";-347;"M";"0.NA";21297,8;72526,8;40819,6571428571;21297,8;72948;41636,325;4498,1;72948;38484,5965517241;4498,1;72948;34777,6666666667;4498,1;95323,9;36972,8512195122;4498,1;111246;45037,374;"0"
"weekly";9707;"DISPONENT";10318;279072;48;5814;"1";35602;"F";"0.NA";21297,8;72526,8;40819,6571428571;21297,8;72948;41636,325;4498,1;72948;38484,5965517241;4498,1;72948;34777,6666666667;4498,1;95323,9;36972,8512195122;4498,1;111246;45037,374;"0"
"monthly";9709;"OWNER";10142;44952;24;1873;"1";83;"M";"0.NA";51480,8;62538,8;56738,7333333333;51480,8;102725,6;66437,8666666667;19870;102725,6;63044,1727272727;19870;102725,6;55970,28;19870;127317;60801,1951219512;19870;127317;61860,0083333333;"0"
"monthly";9710;"OWNER";10385;69600;48;1450;"1";-262;"M";"0.NA";46880;71208,5;54765,97;46292,7;71208,5;53142,135;42627,3;71208,5;51414,175862069;39789,3;71208,5;49425,4547619048;32489,2;71208,5;47407,8178571429;32489,2;71208,5;47752,1575757576;"0"
"monthly";9710;"DISPONENT";10385;69600;48;1450;"1";34075;"F";"0.NA";46880;71208,5;54765,97;46292,7;71208,5;53142,135;42627,3;71208,5;51414,175862069;39789,3;71208,5;49425,4547619048;32489,2;71208,5;47407,8178571429;32489,2;71208,5;47752,1575757576;"0"
"monthly";9712;"OWNER";9992;159744;48;3328;"1";1195;"F";"classic";53598,4;79188;69002,24;41964;105953,6;70175,3571428571;39875,3;105953,6;68155,3533333333;39875,3;105953,6;68422,4058823529;39875,3;105953,6;67895,1285714286;28438;105953,6;64798,8565217391;"1"
"monthly";9714;"OWNER";9937;22932;36;637;"1";30638;"F";"0.NA";37196,1;49849,1;46380,4285714286;37196,1;51771,8;45820,7266666667;37196,1;52601,7;47094,8541666667;37196,1;56308,4;47760,2633333333;35779,4;56308,4;47284,8212121212;30558,4;56308,4;46286,8694444444;"0"
"weekly";9716;"OWNER";10402;225504;48;4698;"1";3679;"M";"junior";38943,7;104681,7;65164;29516,1;104681,7;59212,9875;27214,2;104681,7;55054,9333333333;27214,2;104681,7;55283,9393939394;25900,2;104681,7;52591,7243902439;19818,3;104681,7;50898,2509433962;"1"
"weekly";9720;"OWNER";9961;27456;12;2288;"1";35695;"M";"0.NA";36280,9;111282,3;64943,4692307692;21468,4;111282,3;63129,5041666667;21468,4;111282,3;52802,1763157895;12449,8;111282,3;48429,23;12449,8;111282,3;49902,8898305085;12449,8;111282,3;50622,4852941177;"0"
"monthly";9725;"OWNER";10244;35856;24;1494;"1";35628;"F";"classic";55317,8;77333,8;70684,0833333333;44130,9;77333,8;67084,9538461538;44130,9;77333,8;66283,2;44130,9;77333,8;65151,2423076923;41558,9;77333,8;64022,2088235294;41558,9;77333,8;63503,0975;"1"
"monthly";9727;"OWNER";9890;390096;48;8127;"1";3190;"M";"junior";44278;75678;59823,25;41289;77467;58488;37507;77467;54967,5;37381,5;77467;52944,8333333333;24119;77467;47242,5666666667;900;77467;44346,15625;"1"
"monthly";9727;"DISPONENT";9890;390096;48;8127;"1";1420;"F";"0.NA";44278;75678;59823,25;41289;77467;58488;37507;77467;54967,5;37381,5;77467;52944,8333333333;24119;77467;47242,5666666667;900;77467;44346,15625;"0"
"monthly";9727;"OWNER";10398;212976;36;5916;"1";1273;"F";"0.NA";20706,2;53222,2;30748;20706,2;53222,2;30105,1384615385;20706,2;53222,2;31009,8736842105;20706,2;53222,2;32605,708;15267,5;53222,2;30822,8161290323;15267,5;53222,2;30620,7675675676;"0"
"monthly";9727;"DISPONENT";10398;212976;36;5916;"1";3093;"M";"0.NA";20706,2;53222,2;30748;20706,2;53222,2;30105,1384615385;20706,2;53222,2;31009,8736842105;20706,2;53222,2;32605,708;15267,5;53222,2;30822,8161290323;15267,5;53222,2;30620,7675675676;"0"
"weekly";9727;"OWNER";9926;150180;60;2503;"1";24592;"M";"0.NA";57464,9;92464,9;74889,62;42187;92464,9;71023,4444444444;36196;92464,9;63156;22700;92464,9;60044;21100;92464,9;57262,2857142857;12400;92464,9;54271,4666666667;"0"
"monthly";9728;"OWNER";10387;234336;48;4882;"1";701;"F";"0.NA";22773,4;66812,9;40658,0571428571;19908,4;66812,9;36812,1875;19908,4;66812,9;35848,9956521739;3850,8;66812,9;30671,3258064516;3850,8;66812,9;28745,7976190476;3850,8;72658,4;32762,8886792453;"0"
"monthly";9729;"OWNER";10367;136344;24;5681;"1";34479;"F";"0.NA";29313,5;39914,5;35646,5285714286;29313,5;49228,1;38428,7333333333;25957;49228,1;36431,6888888889;15309,3;49228,1;32290,7857142857;15309,3;49228,1;32150,3846153846;15309,3;57858,4;34153,1555555556;"0"
"monthly";9729;"DISPONENT";10367;136344;24;5681;"1";33855;"M";"0.NA";29313,5;39914,5;35646,5285714286;29313,5;49228,1;38428,7333333333;25957;49228,1;36431,6888888889;15309,3;49228,1;32290,7857142857;15309,3;49228,1;32150,3846153846;15309,3;57858,4;34153,1555555556;"0"
"monthly";9734;"OWNER";10393;30012;12;2501;"1";30645;"M";"0.NA";49541;94720,3;70398,1833333333;34301;94720,3;60203,3615384615;34301;104072,5;64129,2421052632;34301;104072,5;65949,3083333333;34301;104072,5;62979,9176470588;24576,5;104072,5;61124,511627907;"0"
"monthly";9735;"OWNER";9901;146064;24;6086;"1";30467;"F";"0.NA";29805,9;56541,6;45023,54;29805,9;56541,6;44103,2416666667;29805,9;90387,4;50013,73125;29805,9;90387,4;48579,05;29805,9;90387,4;47033,0714285714;200;90387,4;44884,8913043478;"0"
"monthly";9736;"OWNER";10335;321360;60;5356;"1";1849;"M";"classic";39752,7;77131,7;54585,8875;17799,6;77131,7;44355,88125;17799,6;77131,7;39283,3407407407;17799,6;77131,7;40241,6205128205;17799,6;116394,1;45395,9744680851;17799,6;116394,1;47261,7153846154;"1"
"monthly";9738;"OWNER";10339;144960;48;3020;"1";35504;"F";"0.NA";20445;31217,6;27859,25;20445;62998,9;41655,5692307692;20445;90943,3;49385,3052631579;20445;99265,5;56361,6103448276;20445;99265,5;53261,7171428571;20445;105685,8;56321,4733333333;"0"
"monthly";9738;"OWNER";9902;73260;60;1221;"1";25755;"F";"0.NA";21163;53136;35784,45;21163;53136;36166,9454545455;21163;58294,8;37234,2642857143;21163;58294,8;37259,1176470588;21163;58294,8;35736,44;900;58294,8;33346,9;"0"
"after_tr";9741;"OWNER";10022;207264;48;4318;"1";33890;"M";"0.NA";45973,3;123573,3;71304,325;45973,3;123573,3;72815,2;45973,3;123573,3;74357,208;36493,2;123573,3;69088,4967741936;23364,9;123573,3;59896,7357142857;23364,9;123573,3;64324,592;"0"
"after_tr";9741;"DISPONENT";10022;207264;48;4318;"1";34779;"F";"0.NA";45973,3;123573,3;71304,325;45973,3;123573,3;72815,2;45973,3;123573,3;74357,208;36493,2;123573,3;69088,4967741936;23364,9;123573,3;59896,7357142857;23364,9;123573,3;64324,592;"0"
"monthly";9742;"OWNER";10266;321240;60;5354;"1";22;"M";"classic";28133,2;45033,2;36350,6666666667;28133,2;133573,8;69325,51;28133,2;135142,6;78990,7625;28133,2;135142,6;81700,4926829268;28133,2;135142,6;82918,86;28133,2;141990;83924,5649122807;"1"
"monthly";9743;"OWNER";10000;268320;60;4472;"1";30222;"F";"0.NA";8602,9;20751,9;15134,7;8602,9;25140,7;17236,2428571429;8602,9;32610,3;19277,0090909091;8602,9;32610,3;19978,6515151515;8602,9;49189,6;23904,1048780488;8602,9;49189,6;25002,0727272727;"0"
"monthly";9745;"OWNER";10265;194160;48;4045;"1";27523;"F";"0.NA";14303,6;31162,6;24653,7166666667;14303,6;36003,6;27013,5043478261;14303,6;37767,8;27244,1741935484;14303,6;37767,8;26420,6372093023;14303,6;37767,8;26642,3480769231;14303,6;37767,8;26878,3796610169;"0"
"weekly";9745;"OWNER";10094;202848;48;4226;"1";25840;"F";"0.NA";14857;40215;27319,2857142857;12750,6;40215;25152,3;8379,9;46416,9;25095,0375;8379,9;50263,6;28162,5516129032;8379,9;53835,8;30646,3342105263;8379,9;53835,8;31827,24;"0"
"weekly";9745;"DISPONENT";10094;202848;48;4226;"1";23709;"M";"0.NA";14857;40215;27319,2857142857;12750,6;40215;25152,3;8379,9;46416,9;25095,0375;8379,9;50263,6;28162,5516129032;8379,9;53835,8;30646,3342105263;8379,9;53835,8;31827,24;"0"
"weekly";9750;"OWNER";10220;468060;60;7801;"1";28415;"F";"classic";39124,6;109334,6;67741,0444444444;39124,6;109334,6;67608,7176470588;39124,6;109334,6;67141,048;21794,6;109334,6;60925,9363636364;11374,5;109334,6;54807,080952381;10403,3;109334,6;50535,716;"1"
"weekly";9750;"DISPONENT";10220;468060;60;7801;"1";27484;"M";"0.NA";39124,6;109334,6;67741,0444444444;39124,6;109334,6;67608,7176470588;39124,6;109334,6;67141,048;21794,6;109334,6;60925,9363636364;11374,5;109334,6;54807,080952381;10403,3;109334,6;50535,716;"0"
"monthly";9754;"OWNER";10232;407952;48;8499;"0";1519;"F";"0.NA";10725,5;18225,5;13643,78;9895,5;18225,5;13108,5555555556;7704;18225,5;12229,1923076923;5375,9;18225,5;11158,8421052632;-1449,6;18225,5;9598,28076923077;-1449,6;21322,7;10641,1580645161;"0"
"monthly";9755;"OWNER";10316;240528;48;5011;"1";31591;"M";"0.NA";10421,7;50201,7;22511,7;10421,7;50201,7;24828,2571428571;5274,1;50201,7;22409,89;5274,1;63329,3;24447,612;5274,1;63329,3;25337,4032258065;5274,1;66149,6;27295,6621621622;"0"
"monthly";9755;"OWNER";10110;23520;12;1960;"1";26247;"M";"0.NA";19017,7;30848,2;22556,6333333333;18205,7;30848,2;22337,7615384615;18205,7;30848,2;22960,3666666667;18205,7;37386,9;23415,262962963;18205,7;37386,9;23462,7212121212;18205,7;37386,9;24018,35;"0"
