"","gutenberg_id","text"
"8264",36,"scrambling over a ruined wall, went on my way through scarlet and"
"8265",36,"crimson trees towards Kew—it was like walking through an avenue of"
"8266",36,"gigantic blood drops—possessed with two ideas: to get more food, and to"
"8267",36,"limp, as soon and as far as my strength permitted, out of this accursed"
"8268",36,"unearthly region of the pit."
"8269",36,""
"8270",36,"Some way farther, in a grassy place, was a group of mushrooms which"
"8271",36,"also I devoured, and then I came upon a brown sheet of flowing shallow"
"8272",36,"water, where meadows used to be. These fragments of nourishment served"
"8273",36,"only to whet my hunger. At first I was surprised at this flood in a"
"8274",36,"hot, dry summer, but afterwards I discovered that it was caused by the"
"8275",36,"tropical exuberance of the red weed. Directly this extraordinary growth"
"8276",36,"encountered water it straightway became gigantic and of unparalleled"
"8277",36,"fecundity. Its seeds were simply poured down into the water of the Wey"
"8278",36,"and Thames, and its swiftly growing and Titanic water fronds speedily"
"8279",36,"choked both those rivers."
"8280",36,""
"8281",36,"At Putney, as I afterwards saw, the bridge was almost lost in a tangle"
"8282",36,"of this weed, and at Richmond, too, the Thames water poured in a broad"
"8283",36,"and shallow stream across the meadows of Hampton and Twickenham. As the"
"8284",36,"water spread the weed followed them, until the ruined villas of the"
"8285",36,"Thames valley were for a time lost in this red swamp, whose margin I"
"8286",36,"explored, and much of the desolation the Martians had caused was"
"8287",36,"concealed."
"8288",36,""
"8289",36,"In the end the red weed succumbed almost as quickly as it had spread. A"
"8290",36,"cankering disease, due, it is believed, to the action of certain"
"8291",36,"bacteria, presently seized upon it. Now by the action of natural"
"8292",36,"selection, all terrestrial plants have acquired a resisting power"
"8293",36,"against bacterial diseases—they never succumb without a severe"
"8294",36,"struggle, but the red weed rotted like a thing already dead. The fronds"
"8295",36,"became bleached, and then shrivelled and brittle. They broke off at the"
"8296",36,"least touch, and the waters that had stimulated their early growth"
"8297",36,"carried their last vestiges out to sea."
"8298",36,""
"8299",36,"My first act on coming to this water was, of course, to slake my"
"8300",36,"thirst. I drank a great deal of it and, moved by an impulse, gnawed"
"8301",36,"some fronds of red weed; but they were watery, and had a sickly,"
"8302",36,"metallic taste. I found the water was sufficiently shallow for me to"
"8303",36,"wade securely, although the red weed impeded my feet a little; but the"
"8304",36,"flood evidently got deeper towards the river, and I turned back to"
"8305",36,"Mortlake. I managed to make out the road by means of occasional ruins"
"8306",36,"of its villas and fences and lamps, and so presently I got out of this"
"8307",36,"spate and made my way to the hill going up towards Roehampton and came"
"8308",36,"out on Putney Common."
"8309",36,""
"8310",36,"Here the scenery changed from the strange and unfamiliar to the"
"8311",36,"wreckage of the familiar: patches of ground exhibited the devastation"
"8312",36,"of a cyclone, and in a few score yards I would come upon perfectly"
"8313",36,"undisturbed spaces, houses with their blinds trimly drawn and doors"
"8314",36,"closed, as if they had been left for a day by the owners, or as if"
"8315",36,"their inhabitants slept within. The red weed was less abundant; the"
"8316",36,"tall trees along the lane were free from the red creeper. I hunted for"
"8317",36,"food among the trees, finding nothing, and I also raided a couple of"
"8318",36,"silent houses, but they had already been broken into and ransacked. I"
"8319",36,"rested for the remainder of the daylight in a shrubbery, being, in my"
"8320",36,"enfeebled condition, too fatigued to push on."
"8321",36,""
"8322",36,"All this time I saw no human beings, and no signs of the Martians. I"
"8323",36,"encountered a couple of hungry-looking dogs, but both hurried"
"8324",36,"circuitously away from the advances I made them. Near Roehampton I had"
"8325",36,"seen two human skeletons—not bodies, but skeletons, picked clean—and in"
"8326",36,"the wood by me I found the crushed and scattered bones of several cats"
"8327",36,"and rabbits and the skull of a sheep. But though I gnawed parts of"
"8328",36,"these in my mouth, there was nothing to be got from them."
"8329",36,""
"8330",36,"After sunset I struggled on along the road towards Putney, where I"
"8331",36,"think the Heat-Ray must have been used for some reason. And in the"
"8332",36,"garden beyond Roehampton I got a quantity of immature potatoes,"
"8333",36,"sufficient to stay my hunger. From this garden one looked down upon"
"8334",36,"Putney and the river. The aspect of the place in the dusk was"
"8335",36,"singularly desolate: blackened trees, blackened, desolate ruins, and"
"8336",36,"down the hill the sheets of the flooded river, red-tinged with the"
"8337",36,"weed. And over all—silence. It filled me with indescribable terror to"
"8338",36,"think how swiftly that desolating change had come."
"8339",36,""
"8340",36,"For a time I believed that mankind had been swept out of existence, and"
"8341",36,"that I stood there alone, the last man left alive. Hard by the top of"
"8342",36,"Putney Hill I came upon another skeleton, with the arms dislocated and"
"8343",36,"removed several yards from the rest of the body. As I proceeded I"
"8344",36,"became more and more convinced that the extermination of mankind was,"
"8345",36,"save for such stragglers as myself, already accomplished in this part"
"8346",36,"of the world. The Martians, I thought, had gone on and left the country"
"8347",36,"desolated, seeking food elsewhere. Perhaps even now they were"
"8348",36,"destroying Berlin or Paris, or it might be they had gone northward."
"8349",36,""
"8350",36,""
"8351",36,""
"8352",36,""
"8353",36,"VII."
"8354",36,"THE MAN ON PUTNEY HILL."
"8355",36,""
"8356",36,""
"8357",36,"I spent that night in the inn that stands at the top of Putney Hill,"
"8358",36,"sleeping in a made bed for the first time since my flight to"
"8359",36,"Leatherhead. I will not tell the needless trouble I had breaking into"
"8360",36,"that house—afterwards I found the front door was on the latch—nor how I"
"8361",36,"ransacked every room for food, until just on the verge of despair, in"
"8362",36,"what seemed to me to be a servant’s bedroom, I found a rat-gnawed crust"
"8363",36,"and two tins of pineapple. The place had been already searched and"
"8364",36,"emptied. In the bar I afterwards found some biscuits and sandwiches"
"8365",36,"that had been overlooked. The latter I could not eat, they were too"
"8366",36,"rotten, but the former not only stayed my hunger, but filled my"
"8367",36,"pockets. I lit no lamps, fearing some Martian might come beating that"
"8368",36,"part of London for food in the night. Before I went to bed I had an"
"8369",36,"interval of restlessness, and prowled from window to window, peering"
"8370",36,"out for some sign of these monsters. I slept little. As I lay in bed I"
"8371",36,"found myself thinking consecutively—a thing I do not remember to have"
"8372",36,"done since my last argument with the curate. During all the intervening"
"8373",36,"time my mental condition had been a hurrying succession of vague"
"8374",36,"emotional states or a sort of stupid receptivity. But in the night my"
"8375",36,"brain, reinforced, I suppose, by the food I had eaten, grew clear"
"8376",36,"again, and I thought."
"8377",36,""
"8378",36,"Three things struggled for possession of my mind: the killing of the"
"8379",36,"curate, the whereabouts of the Martians, and the possible fate of my"
"8380",36,"wife. The former gave me no sensation of horror or remorse to recall; I"
"8381",36,"saw it simply as a thing done, a memory infinitely disagreeable but"
"8382",36,"quite without the quality of remorse. I saw myself then as I see myself"
"8383",36,"now, driven step by step towards that hasty blow, the creature of a"
"8384",36,"sequence of accidents leading inevitably to that. I felt no"
"8385",36,"condemnation; yet the memory, static, unprogressive, haunted me. In the"
"8386",36,"silence of the night, with that sense of the nearness of God that"
"8387",36,"sometimes comes into the stillness and the darkness, I stood my trial,"
"8388",36,"my only trial, for that moment of wrath and fear. I retraced every step"
"8389",36,"of our conversation from the moment when I had found him crouching"
"8390",36,"beside me, heedless of my thirst, and pointing to the fire and smoke"
"8391",36,"that streamed up from the ruins of Weybridge. We had been incapable of"
"8392",36,"co-operation—grim chance had taken no heed of that. Had I foreseen, I"
"8393",36,"should have left him at Halliford. But I did not foresee; and crime is"
"8394",36,"to foresee and do. And I set this down as I have set all this story"
"8395",36,"down, as it was. There were no witnesses—all these things I might have"
"8396",36,"concealed. But I set it down, and the reader must form his judgment as"
"8397",36,"he will."
